,Unnamed: 0,Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Filename,Max Speed,Average Speed,Calories,Recovery,With Pet,Competition,Long Run,For a Cause,data_ano,data_mes,dia_semana,tempo_min
27,952,10706997083,"Feb 5, 2024, 10:01:01 PM",Treino academia,Weight Training,Academia Plataforma - Com Bernardo.,5130,0.0,144.0,activities/11450598252.tcx.gz,0.0,0.0,540.0,,,,,,2024,2,Segunda,85.5
28,953,10714205855,"Feb 6, 2024, 10:17:31 PM",Treino academia,Weight Training,,4294,0.0,123.0,activities/11457987846.tcx.gz,0.0,0.0,383.0,,,,,,2024,2,Terca,71.56666666666666
29,954,10727415926,"Feb 8, 2024, 10:34:05 PM",Treino academia,Weight Training,,3294,0.0,137.0,activities/11471556149.tcx.gz,0.0,0.0,391.0,,,,,,2024,2,Quinta,54.9
30,955,10755486876,"Feb 9, 2024, 10:08:15 PM",Treino academia,Workout,,3529,0.0,135.0,activities/11500501515.tcx.gz,0.0,0.0,385.0,,,,,,2024,2,Sexta,58.81666666666667
31,956,10755487184,"Feb 13, 2024, 2:52:59 PM",Caminhada na UFPE,Walk,,2517,4.11,148.0,activities/11500501664.tcx.gz,5.737579345703125,1.634650707244873,392.0,,,,,,2024,2,Terca,41.95
32,957,10772649863,"Feb 14, 2024, 10:07:54 PM",Treino academia,Weight Training,Com Bernardo,4868,0.0,131.0,activities/11518165005.tcx.gz,0.0,0.0,526.0,,,,,,2024,2,Quarta,81.13333333333334
33,958,10772649950,"Feb 15, 2024, 10:24:22 PM",Treino academia,Weight Training,Com Bernardo,3873,0.0,130.0,activities/11518165155.tcx.gz,0.0,0.0,393.0,,,,,,2024,2,Quinta,64.55
34,959,10797410455,"Feb 16, 2024, 10:12:54 PM",Treino academia,Weight Training,,4804,0.0,135.0,activities/11543769656.tcx.gz,0.0,0.0,536.0,,,,,,2024,2,Sexta,80.06666666666666
35,960,10797410480,"Feb 19, 2024, 10:53:30 PM",Caminhada de Aquecimento,Walk,,665,1.04,142.0,activities/11543769675.tcx.gz,2.761557340621948,1.5740872621536257,94.0,,,,,,2024,2,Segunda,11.083333333333334
36,961,10797410593,"Feb 19, 2024, 11:41:45 PM",Caminhada de relaxamento,Walk,,563,0.75,168.0,activities/11543769764.tcx.gz,4.219478130340576,1.334490180015564,108.0,,,,,,2024,2,Segunda,9.383333333333333
37,962,10797410611,"Feb 19, 2024, 11:04:48 PM",Corrida na UFPE,Run,,2178,5.39,198.0,activities/11543769729.tcx.gz,4.114651203155518,2.7904953956604004,452.0,,,,,,2024,2,Segunda,36.3
38,963,10810589681,"Feb 20, 2024, 10:16:39 PM",Treino academia,Weight Training,,3673,0.0,180.0,activities/11557308845.tcx.gz,0.0,0.0,420.0,,,,,,2024,2,Terca,61.21666666666667
39,964,10829771107,"Feb 22, 2024, 10:39:36 PM",Caminhada de Aquecimento,Walk,,690,1.07,153.0,activities/11577057772.tcx.gz,3.06449294090271,1.5522578954696655,110.0,,,,,,2024,2,Quinta,11.5
40,965,10829771164,"Feb 23, 2024, 10:27:25 PM",Treino academia,Weight Training,,2662,0.0,136.0,activities/11577057886.tcx.gz,0.0,0.0,291.0,,,,,,2024,2,Sexta,44.36666666666667
41,966,10829771213,"Feb 22, 2024, 10:51:14 PM",Corrida na UFPE,Run,,2687,5.38,182.0,activities/11577057845.tcx.gz,3.8887884616851807,2.757615566253662,347.0,,,,,,2024,2,Quinta,44.78333333333333
42,967,10844427780,"Feb 26, 2024, 10:20:17 PM",Treino academia,Weight Training,,3772,0.0,133.0,activities/11592293926.tcx.gz,0.0,0.0,378.0,,,,,,2024,2,Segunda,62.86666666666667
43,968,10861522698,"Feb 28, 2024, 10:17:06 PM",Caminhada de Aquecimento,Walk,,1123,1.29,137.0,activities/11609891709.tcx.gz,4.058834075927734,1.154292106628418,131.0,,,,,,2024,2,Quarta,18.716666666666665
44,969,10861522794,"Feb 28, 2024, 10:32:45 PM",Corrida na UFPE,Run,,2932,5.42,180.0,activities/11609891798.tcx.gz,5.554662227630615,2.7305221557617188,294.0,,,,,,2024,2,Quarta,48.86666666666667
45,970,10873775662,"Mar 1, 2024, 10:38:25 PM",Caminhada de Aquecimento,Walk,,2122,2.71,144.0,activities/11622506910.tcx.gz,3.1226072311401367,1.2808624505996704,197.0,,,,,,2024,3,Sexta,35.36666666666667
46,971,10873775864,"Mar 1, 2024, 11:01:14 PM",Corrida na UFPE,Run,,2408,5.38,189.0,activities/11622507023.tcx.gz,3.595190048217773,2.722473621368408,426.0,,,,,,2024,3,Sexta,40.13333333333333
47,972,10895273628,"Mar 4, 2024, 10:07:08 PM",Treino academia,Weight Training,,3792,0.0,139.0,activities/11650141474.tcx.gz,0.0,0.0,442.0,,,,,,2024,3,Segunda,63.2
