,Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time.1,Moving Time,Distance.1,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate.1,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort.1,Commute.1,Total Weight Lifted,From Upload,Grade Adjusted Distance,Recovery,With Pet,Competition,Long Run,For a Cause,data_ano,data_mes,dia_semana,tempo_min
1221,13339453289,"Jan 12, 2025, 7:23:03 PM",Afternoon Run,Run,,3254,7.21,185.0,77.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14227339114.tcx.gz,,,3254.0,3072.0,7215.0,4.966,2.349,0.0,0.0,13.9,15.7,6.2,0.0,,,92.0,83.0,185.0,152.0,,,635.0,,,77.0,0.0,,1.0,7218.7,,,,,,2025,1,Domingo,54.233333333333334
1222,13348221381,"Jan 13, 2025, 10:04:27 PM",Afternoon Workout,Workout,,4576,0.0,134.0,11.0,False,,,activities/14236770746.tcx.gz,,,4576.0,4576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,134.0,101.0,,,462.0,,,11.0,0.0,,1.0,,,,,,,2025,1,Segunda,76.26666666666667
1223,13366383264,"Jan 15, 2025, 8:14:58 PM",Afternoon Walk,Walk,,2138,1.99,143.0,5.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14256221468.tcx.gz,,,2138.0,1966.0,1992.2,2.446,1.013,16.9,20.9,2.5,11.8,9.0,-0.2,,,60.0,54.0,143.0,108.0,,,242.0,,,5.0,0.0,,1.0,,,,,,,2025,1,Quarta,35.63333333333333
1224,13366383313,"Jan 15, 2025, 8:57:26 PM",Afternoon Walk,Walk,,862,1.22,124.0,2.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14256221544.tcx.gz,,,862.0,862.0,1225.1,3.364,1.421,0.0,0.0,6.1,8.6,4.1,0.0,,,64.0,60.0,124.0,116.0,,,112.0,,,2.0,0.0,,1.0,,,,,,,2025,1,Quarta,14.366666666666667
1225,13366383402,"Jan 15, 2025, 9:11:57 PM",Evening Run,Run,,1033,2.09,187.0,25.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14256221610.tcx.gz,,,1033.0,1019.0,2097.6,4.654,2.058,8.8,6.0,5.1,11.8,9.8,0.0,,,89.0,73.0,187.0,154.0,,,214.0,,,25.0,0.0,,1.0,2139.2,,,,,,2025,1,Quarta,17.216666666666665
1226,13409387905,"Jan 20, 2025, 8:57:16 PM",Lunch Workout,Workout,,4080,0.0,140.0,11.0,False,,,activities/14302721665.tcx.gz,,,4080.0,4080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,140.0,104.0,,,442.0,,,11.0,0.0,,1.0,,,,,,,2025,1,Segunda,68.0
1227,13418836212,"Jan 21, 2025, 10:37:47 PM",Afternoon Workout,Workout,,309,0.0,144.0,1.0,False,,,activities/14312868873.tcx.gz,,,309.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,144.0,125.0,,,46.0,,,1.0,0.0,,1.0,,,,,,,2025,1,Terca,5.15
1228,13418836295,"Jan 21, 2025, 10:43:01 PM",Afternoon Run,Run,,27,0.03,138.0,0.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14312868990.tcx.gz,,,27.0,27.0,30.0,0.0,1.111,0.0,0.0,0.0,0.0,0.0,0.0,,,61.0,60.0,138.0,136.0,,,4.0,,,0.0,0.0,,1.0,,,,,,,2025,1,Terca,0.45
1229,13418836805,"Jan 21, 2025, 10:43:35 PM",Evening Run,Run,,3137,5.26,193.0,75.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14312869334.tcx.gz,,,3137.0,2245.0,5262.1,3.955,2.344,0.0,0.0,13.9,15.6,5.5,0.0,,,92.0,84.0,193.0,160.0,,,646.0,,,75.0,0.0,,1.0,5265.5,,,,,,2025,1,Terca,52.28333333333333
1230,13428138255,"Jan 22, 2025, 10:06:34 PM",Afternoon Workout,Workout,,4886,0.0,139.0,13.0,False,,,activities/14322894825.tcx.gz,,,4886.0,4886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,139.0,105.0,,,534.0,,,13.0,0.0,,1.0,,,,,,,2025,1,Quarta,81.43333333333334
1231,13443437392,"Jan 24, 2025, 9:53:41 PM",Afternoon Workout,Workout,,4345,0.0,133.0,11.0,False,,,activities/14339521660.tcx.gz,,,4345.0,4345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,133.0,103.0,,,456.0,,,11.0,0.0,,1.0,,,,,,,2025,1,Sexta,72.41666666666667
1232,13473499094,"Jan 27, 2025, 8:41:16 PM",Lunch Workout,Workout,,696,0.0,132.0,2.0,False,,,activities/14372347790.tcx.gz,,,696.0,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,132.0,119.0,,,95.0,,,2.0,0.0,,1.0,,,,,,,2025,1,Segunda,11.6
1233,13473499343,"Jan 27, 2025, 8:53:16 PM",Afternoon Run,Run,,3035,7.04,199.0,129.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14372347945.tcx.gz,,,3035.0,2930.0,7040.5,4.279,2.403,8.6,7.6,11.2,17.8,12.5,0.0,,,90.0,82.0,199.0,168.0,,,701.0,,,129.0,0.0,,1.0,7068.8,,,,,,2025,1,Segunda,50.583333333333336
1234,13479592928,"Jan 28, 2025, 11:07:42 PM",Afternoon Workout,Workout,,4481,0.0,128.0,11.0,False,,,activities/14378908948.tcx.gz,,,4481.0,4481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,88.0,88.0,128.0,101.0,,,460.0,,,11.0,0.0,,1.0,,,,,,,2025,1,Terca,74.68333333333334
1235,13497193943,"Jan 30, 2025, 10:37:24 PM",Afternoon Workout,Workout,,378,0.0,150.0,1.0,False,,,activities/14398043668.tcx.gz,,,378.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,150.0,129.0,,,59.0,,,1.0,0.0,,1.0,,,,,,,2025,1,Quinta,6.3
1236,13497194132,"Jan 30, 2025, 10:43:51 PM",Evening Run,Run,,3509,7.95,187.0,91.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14398043762.tcx.gz,,,3509.0,3271.0,7955.5,4.049,2.432,3.3,3.4,11.4,15.7,13.2,0.0,,,92.0,82.0,187.0,155.0,,,705.0,,,91.0,0.0,,1.0,7974.7,,,,,,2025,1,Quinta,58.483333333333334
1237,13504536535,"Jan 31, 2025, 7:56:17 PM",Afternoon Walk,Walk,,2454,2.14,128.0,5.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14406062814.tcx.gz,,,2454.0,2082.0,2139.6,2.971,1.028,3.0,0.0,14.9,18.4,3.8,0.1,,,89.0,57.0,128.0,101.0,,,245.0,,,5.0,0.0,,1.0,,,,,,,2025,1,Sexta,40.9
1238,13559874177,"Feb 6, 2025, 9:42:14 PM",Afternoon Workout,Workout,,3886,0.0,173.0,18.0,False,,,activities/14466608527.tcx.gz,,,3886.0,3886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,173.0,122.0,,,560.0,,,18.0,0.0,,1.0,,,,,,,2025,2,Quinta,64.76666666666667
1239,13567878360,"Feb 7, 2025, 10:04:28 PM",Afternoon Workout,Workout,,4095,0.0,161.0,15.0,False,,,activities/14475423366.tcx.gz,,,4095.0,4095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,161.0,110.0,,,490.0,,,15.0,0.0,,1.0,,,,,,,2025,2,Sexta,68.25
1240,13576791372,"Feb 8, 2025, 8:26:17 PM",Lunch Workout,Workout,,469,0.0,135.0,1.0,False,,,activities/14485186986.tcx.gz,,,469.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,135.0,117.0,,,62.0,,,1.0,0.0,,1.0,,,,,,,2025,2,Sabado,7.816666666666666
1241,13576791632,"Feb 8, 2025, 8:34:12 PM",Afternoon Run,Run,,4050,8.0,193.0,140.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14485187061.tcx.gz,,,4050.0,3483.0,8004.2,3.817,2.298,11.0,9.1,10.0,16.9,14.1,0.0,,,91.0,82.0,193.0,165.0,,,811.0,,,140.0,0.0,,1.0,8036.8,,,,,,2025,2,Sabado,67.5
1242,13603896775,"Feb 11, 2025, 9:48:50 PM",Evening Walk,Walk,,2785,3.95,152.0,15.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14514875067.tcx.gz,,,2785.0,2754.0,3954.5,2.464,1.436,0.0,2.2,13.5,15.7,6.7,0.0,,,67.0,49.0,152.0,129.0,,,440.0,,,15.0,0.0,,1.0,,,,,,,2025,2,Terca,46.416666666666664
1243,13612684094,"Feb 12, 2025, 10:04:03 PM",Afternoon Workout,Workout,,4045,0.0,159.0,16.0,False,,,activities/14524433731.tcx.gz,,,4045.0,4045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30.0,30.0,159.0,116.0,,,538.0,,,16.0,0.0,,1.0,,,,,,,2025,2,Quarta,67.41666666666667
1244,13629177307,"Feb 14, 2025, 11:01:19 AM",Morning Walk,Walk,,1513,2.3,148.0,6.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14542525525.tcx.gz,,,1513.0,1513.0,2303.2,4.384,1.522,0.0,0.0,14.9,17.5,1.1,-0.1,,,65.0,38.0,148.0,122.0,,,217.0,,,6.0,0.0,,1.0,,,,,,,2025,2,Sexta,25.216666666666665
1245,13629177349,"Feb 14, 2025, 11:38:43 PM",Afternoon Workout,Workout,,3462,0.0,179.0,28.0,False,,,activities/14542525578.tcx.gz,,,3462.0,3462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,62.0,62.0,179.0,129.0,,,549.0,,,28.0,0.0,,1.0,,,,,,,2025,2,Sexta,57.7
1246,13637526613,"Feb 15, 2025, 9:13:42 PM",Evening Walk,Walk,,1468,2.17,162.0,15.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14551686743.tcx.gz,,,1468.0,1450.0,2176.5,2.321,1.501,2.2,0.0,13.5,15.7,5.5,0.0,,,67.0,51.0,162.0,137.0,,,252.0,,,15.0,0.0,,1.0,,,,,,,2025,2,Sabado,24.466666666666665
1247,13637526699,"Feb 15, 2025, 9:38:19 PM",Evening Run,Run,,1805,4.03,181.0,24.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14551686839.tcx.gz,,,1805.0,1754.0,4029.5,3.958,2.297,0.0,0.0,13.9,15.7,6.6,0.0,,,92.0,83.0,181.0,139.0,,,322.0,,,24.0,0.0,,1.0,4032.2,,,,,,2025,2,Sabado,30.083333333333332
1248,13674302094,"Feb 19, 2025, 10:51:57 PM",Afternoon Workout,Workout,,3535,0.0,168.0,14.0,False,,,activities/14591904993.tcx.gz,,,3535.0,3535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,168.0,111.0,,,428.0,,,14.0,0.0,,1.0,,,,,,,2025,2,Quarta,58.916666666666664
1249,13682801836,"Feb 20, 2025, 10:30:24 PM",Afternoon Workout,Workout,,454,0.0,157.0,4.0,False,,,activities/14601207162.tcx.gz,,,454.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,157.0,136.0,,,78.0,,,4.0,0.0,,1.0,,,,,,,2025,2,Quinta,7.566666666666666
1250,13682802168,"Feb 20, 2025, 10:38:06 PM",Evening Run,Run,,3510,7.11,188.0,122.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14601207362.tcx.gz,,,3510.0,3060.0,7114.2,4.064,2.325,2.2,0.0,13.5,15.7,6.9,0.0,,,92.0,83.0,188.0,164.0,,,707.0,,,122.0,0.0,,1.0,7121.3,,,,,,2025,2,Quinta,58.5
1251,13690627499,"Feb 21, 2025, 10:02:31 PM",Afternoon Workout,Workout,,3891,0.0,171.0,21.0,False,,,activities/14609809480.tcx.gz,,,3891.0,3891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,171.0,123.0,,,564.0,,,21.0,0.0,,1.0,,,,,,,2025,2,Sexta,64.85
1252,13708948764,"Feb 23, 2025, 7:16:00 PM",Afternoon Walk,Walk,,1360,1.99,135.0,4.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14629764140.tcx.gz,,,1360.0,1338.0,1996.8,3.251,1.492,0.0,0.0,14.4,15.3,1.0,0.0,,,67.0,38.0,135.0,117.0,,,180.0,,,4.0,0.0,,1.0,,,,,,,2025,2,Domingo,22.666666666666668
1253,13708948770,"Feb 23, 2025, 7:39:06 PM",Afternoon Run,Run,,1275,3.1,178.0,36.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14629764197.tcx.gz,,,1275.0,1259.0,3103.5,3.814,2.465,0.0,0.0,14.3,15.2,1.8,0.0,,,90.0,85.0,178.0,156.0,,,270.0,,,36.0,0.0,,1.0,3105.7,,,,,,2025,2,Domingo,21.25
1254,13727885100,"Feb 25, 2025, 10:20:05 PM",Evening Walk,Walk,,701,0.99,149.0,5.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14650334340.tcx.gz,,,701.0,669.0,992.9,2.702,1.484,2.0,0.0,13.5,15.6,5.5,0.2,,,64.0,54.0,149.0,134.0,,,116.0,,,5.0,0.0,,1.0,,,,,,,2025,2,Terca,11.683333333333334
1255,13727885133,"Feb 25, 2025, 10:31:53 PM",Evening Run,Run,,2726,6.04,185.0,54.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14650334445.tcx.gz,,,2726.0,2514.0,6048.2,4.126,2.406,0.0,0.0,13.9,15.7,2.8,0.0,,,91.0,84.0,185.0,147.0,,,494.0,,,54.0,0.0,,1.0,6050.6,,,,,,2025,2,Terca,45.43333333333333
1256,13737015292,"Feb 26, 2025, 10:10:04 PM",Afternoon Workout,Workout,,3713,0.0,175.0,34.0,False,,,activities/14660257725.tcx.gz,,,3713.0,3713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,175.0,122.0,,,530.0,,,34.0,0.0,,1.0,,,,,,,2025,2,Quarta,61.88333333333333
1257,13746176142,"Feb 27, 2025, 10:16:51 PM",Evening Walk,Walk,,798,1.11,132.0,2.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14670185618.tcx.gz,,,798.0,750.0,1112.6,3.459,1.484,3.7,4.2,13.0,18.1,12.2,0.1,,,66.0,48.0,132.0,117.0,,,105.0,,,2.0,0.0,,1.0,,,,,,,2025,2,Quinta,13.3
1258,13746176292,"Feb 27, 2025, 10:30:21 PM",Evening Run,Run,,2993,7.02,189.0,111.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14670185694.tcx.gz,,,2993.0,2983.0,7022.2,4.085,2.354,2.3,5.2,13.2,17.1,5.8,0.0,,,91.0,83.0,189.0,163.0,,,678.0,,,111.0,0.0,,1.0,7025.9,,,,,,2025,2,Quinta,49.88333333333333
1259,13800286062,"Mar 5, 2025, 9:18:02 PM",Afternoon Workout,Workout,,2888,0.0,154.0,11.0,False,,,activities/14728953775.tcx.gz,,,2888.0,2888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,154.0,117.0,,,387.0,,,11.0,0.0,,1.0,,,,,,,2025,3,Quarta,48.13333333333333
1260,13809721760,"Mar 6, 2025, 9:33:55 PM",Evening Walk,Walk,,713,1.09,150.0,3.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14739171750.tcx.gz,,,713.0,713.0,1093.7,3.606,1.534,0.0,0.0,13.5,15.4,2.7,0.0,,,81.0,39.0,150.0,118.0,,,97.0,,,3.0,0.0,,1.0,,,,,,,2025,3,Quinta,11.883333333333333
1261,13809721894,"Mar 6, 2025, 9:46:25 PM",Evening Run,Run,,3706,8.05,191.0,99.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14739171805.tcx.gz,,,3706.0,3469.0,8052.2,5.047,2.321,0.0,0.0,13.9,15.6,4.0,0.0,,,90.0,80.0,191.0,156.0,,,753.0,,,99.0,0.0,,1.0,8055.7,,,,,,2025,3,Quinta,61.766666666666666
1262,13818080069,"Mar 7, 2025, 9:44:45 PM",Afternoon Workout,Workout,,3648,0.0,154.0,13.0,False,,,activities/14748240474.tcx.gz,,,3648.0,3648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,154.0,116.0,,,482.0,,,13.0,0.0,,1.0,,,,,,,2025,3,Sexta,60.8
1263,13857243010,"Mar 11, 2025, 9:56:08 PM",Evening Walk,Walk,,618,0.98,134.0,2.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14790716294.tcx.gz,,,618.0,582.0,981.9,9.367,1.687,0.0,6.0,13.6,20.4,7.8,-0.5,,,64.0,33.0,134.0,121.0,,,85.0,,,2.0,0.0,,1.0,,,,,,,2025,3,Terca,10.3
1264,13857243052,"Mar 11, 2025, 10:06:33 PM",Evening Run,Run,,1724,3.0,187.0,38.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14790716378.tcx.gz,,,1724.0,1657.0,3006.1,4.19,1.814,0.0,0.0,13.5,15.3,3.7,0.0,,,89.0,58.0,187.0,152.0,,,354.0,,,38.0,0.0,,1.0,3007.4,,,,,,2025,3,Terca,28.733333333333334
1265,13857243215,"Mar 11, 2025, 11:09:58 PM",Evening Walk,Walk,,567,0.83,136.0,2.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14790716535.tcx.gz,,,567.0,567.0,834.6,2.965,1.472,2.2,0.0,13.5,17.1,12.4,0.3,,,65.0,48.0,136.0,122.0,,,82.0,,,2.0,0.0,,1.0,,,,,,,2025,3,Terca,9.45
1266,13857243233,"Mar 11, 2025, 10:39:11 PM",Evening Run,Run,,1747,4.03,177.0,47.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14790716516.tcx.gz,,,1747.0,1691.0,4037.9,3.594,2.388,0.0,0.0,13.9,15.7,2.0,0.0,,,91.0,81.0,177.0,156.0,,,364.0,,,47.0,0.0,,1.0,4038.3,,,,,,2025,3,Terca,29.116666666666667
1267,13867070812,"Mar 12, 2025, 9:18:22 PM",Afternoon Workout,Workout,,3290,0.0,170.0,22.0,False,,,activities/14801351553.tcx.gz,,,3290.0,3290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,170.0,119.0,,,456.0,,,22.0,0.0,,1.0,,,,,,,2025,3,Quarta,54.833333333333336
1268,13875540057,"Mar 13, 2025, 10:05:01 PM",Evening Run,Run,,1718,3.39,184.0,31.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14810002250.tcx.gz,,,1718.0,1693.0,3394.8,3.64,2.005,0.0,0.0,13.2,15.5,5.5,0.0,,,88.0,63.0,184.0,148.0,,,338.0,,,31.0,0.0,,1.0,3399.1,,,,,,2025,3,Quinta,28.633333333333333
1269,13875540095,"Mar 13, 2025, 9:54:32 PM",Evening Walk,Walk,,622,1.0,153.0,5.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14810002156.tcx.gz,,,622.0,622.0,1004.7,3.855,1.615,0.0,0.0,15.1,15.7,2.0,0.0,,,35.0,32.0,153.0,133.0,,,102.0,,,5.0,0.0,,1.0,,,,,,,2025,3,Quinta,10.366666666666667
1270,13875902728,"Mar 13, 2025, 10:34:30 PM",Evening Run,Run,,1456,3.35,182.0,46.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14810228254.tcx.gz,,,1456.0,1344.0,3350.5,4.348,2.493,0.0,2.0,14.4,18.0,5.6,-0.1,,,90.0,84.0,182.0,160.0,,,307.0,,,46.0,0.0,,1.0,3349.7,,,,,,2025,3,Quinta,24.266666666666666
1271,13911576743,"Mar 17, 2025, 9:41:47 PM",Afternoon Workout,Workout,,3829,0.0,165.0,21.0,False,,,activities/14848968400.tcx.gz,,,3829.0,3829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,165.0,122.0,,,553.0,,,21.0,0.0,,1.0,,,,,,,2025,3,Segunda,63.81666666666667
1272,13931272864,"Mar 19, 2025, 9:31:00 PM",Evening Walk,Walk,,726,1.06,134.0,2.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14870272984.tcx.gz,,,726.0,710.0,1066.0,2.516,1.501,0.0,0.0,13.5,15.5,3.9,0.0,,,66.0,46.0,134.0,115.0,,,92.0,,,2.0,0.0,,1.0,,,,,,,2025,3,Quarta,12.1
1273,13931272991,"Mar 19, 2025, 9:43:31 PM",Evening Run,Run,,3014,6.3,181.0,76.0,False,,ASICS ASICS Gel-Cumulus 25 Asics Gel-Cumulus 25 ,activities/14870273065.tcx.gz,,,3014.0,2822.0,6302.6,3.601,2.233,0.0,0.0,13.7,15.7,8.8,0.0,,,90.0,81.0,181.0,155.0,,,610.0,,,76.0,0.0,,1.0,6308.2,,,,,,2025,3,Quarta,50.233333333333334
1274,13949055290,"Mar 21, 2025, 9:38:36 PM",Afternoon Workout,Workout,,3743,0.0,157.0,19.0,False,,,activities/14889479102.tcx.gz,,,3743.0,3743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,157.0,123.0,,,545.0,,,19.0,0.0,,1.0,,,,,,,2025,3,Sexta,62.38333333333333
