,Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time.1,Moving Time,Distance.1,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate.1,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort.1,Commute.1,Total Weight Lifted,From Upload,Grade Adjusted Distance,Recovery,With Pet,Competition,Long Run,For a Cause,data_ano,data_mes,dia_semana,tempo_min
448,6545851333,"Jan 18, 2022, 9:28:57 PM",Caminhada de aquecimento,Walk,,713,1.13,154.0,4.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/6960364385.gpx.gz,,,713.0,713.0,1131.3,1.866,1.587,18.4,8.2,32.1,44.2,19.9,0.9,,,66.0,53.0,,132.0,,,104.0,,,4.0,0.0,,1.0,,,,,,,2022,1,Terca,11.883333333333333
449,6545851787,"Jan 18, 2022, 9:41:17 PM",Corrida na UFPE,Run,,2475,5.49,183.0,86.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/6960364929.gpx.gz,,,2475.0,2110.0,5493.9,2.778,2.604,79.3,92.0,-2.0,34.3,40.7,-0.2,,,91.0,87.0,,165.0,,,542.0,,,86.0,0.0,,1.0,5877.6,,,,,,2022,1,Terca,41.25
450,6565958665,"Jan 20, 2022, 10:01:58 PM",Caminhada de aquecimento,Walk,,723,1.17,144.0,3.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/6981876528.gpx.gz,,,723.0,723.0,1175.3,1.876,1.626,19.5,10.1,20.9,32.6,26.0,0.8,,,68.0,60.0,,122.0,,,108.0,,,3.0,0.0,,1.0,,,,,,,2022,1,Quinta,12.05
451,6565959119,"Jan 20, 2022, 10:14:49 PM",Corrida na UFPE,Run,,2008,4.47,188.0,64.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/6981877035.gpx.gz,,,2008.0,1686.0,4477.6,2.746,2.656,74.0,82.8,4.8,35.0,30.9,-0.2,,,92.0,88.0,,161.0,,,444.0,,,64.0,0.0,,1.0,4820.5,,,,,,2022,1,Quinta,33.46666666666667
452,6565959628,"Jan 22, 2022, 9:55:07 PM",Caminhada de aquecimento,Walk,,676,1.05,140.0,2.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/6981877615.gpx.gz,,,676.0,676.0,1052.4,1.962,1.557,13.6,8.7,-15.8,-5.7,23.0,0.5,,,65.0,52.0,,117.0,,,97.0,,,2.0,0.0,,1.0,,,,,,,2022,1,Sabado,11.266666666666667
453,6565959926,"Jan 22, 2022, 10:06:49 PM",Corrida na UFPE,Run,,2411,5.53,192.0,92.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/6981877930.gpx.gz,,,2411.0,2017.0,5529.7,2.948,2.742,110.2,110.6,19.5,40.2,31.9,0.0,,,91.0,88.0,,167.0,,,553.0,,,92.0,0.0,,1.0,6005.9,,,,,,2022,1,Sabado,40.18333333333333
454,6571693822,"Jan 23, 2022, 8:09:32 PM",Caminhada acompanhando Davi no patinete,Walk,,2744,4.1,184.0,23.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/6988055665.gpx.gz,,,2744.0,2744.0,4107.0,3.503,1.497,55.6,72.1,9.1,47.8,48.3,-0.4,,,68.0,52.0,,129.0,,,378.0,,,23.0,0.0,,1.0,,,,,,,2022,1,Domingo,45.733333333333334
455,6637401374,"Feb 5, 2022, 9:45:33 PM",Caminhada noturna na UFPE,Walk,,2948,4.81,,,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/6637401374.gpx,,,2948.0,2948.0,4814.0,5.74,1.633,0.0,0.0,14.9,16.7,2.6,0.0,,,,,,,,,444.0,,,,0.0,,1.0,4817.0,,,,,,2022,2,Sabado,49.13333333333333
456,6641015381,"Feb 6, 2022, 2:21:07 PM",Caminhada de Reposi̤̣o de Vitamina D,Walk,,3113,4.06,132.0,10.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/7062192474.gpx.gz,,,3113.0,3083.0,4061.5,2.781,1.317,168.5,175.4,16.4,61.8,48.0,-0.2,,,64.0,59.0,,115.0,,,374.0,,,10.0,0.0,,1.0,,,,,,,2022,2,Domingo,51.88333333333333
457,6657755142,"Feb 9, 2022, 7:09:11 PM",Caminhada na UFPE,Walk,,2971,4.8,,,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/6657755142.gpx,,,2971.0,2971.0,4806.8,4.2,1.618,0.0,0.0,14.9,16.6,5.7,0.0,,,,,,,,,443.0,,,,0.0,,1.0,4812.1,,,,,,2022,2,Quarta,49.516666666666666
458,6668475559,"Feb 11, 2022, 10:38:31 PM",Caminhada de aquecimento,Walk,,819,1.22,168.0,8.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/7091608334.gpx.gz,,,819.0,819.0,1227.8,1.973,1.499,108.8,7.6,-83.4,17.9,33.3,8.2,,,62.0,56.0,,133.0,,,113.0,,,8.0,0.0,,1.0,,,,,,,2022,2,Sexta,13.65
459,6668475769,"Feb 11, 2022, 10:52:31 PM",Corrida na UFPE,Run,,2042,4.37,185.0,53.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/7091608522.gpx.gz,,,2042.0,1769.0,4378.7,2.722,2.475,54.8,64.5,24.5,54.9,41.4,-0.2,,,91.0,87.0,,155.0,,,428.0,,,53.0,0.0,,1.0,4649.0,,,,,,2022,2,Sexta,34.03333333333333
460,6689318511,"Feb 15, 2022, 10:07:22 PM",Caminhada de aquecimento,Walk,,646,1.04,165.0,5.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/7114092209.gpx.gz,,,646.0,646.0,1046.0,1.991,1.619,31.7,4.3,-19.2,12.5,21.5,2.6,,,66.0,54.0,,139.0,,,96.0,,,5.0,0.0,,1.0,,,,,,,2022,2,Terca,10.766666666666667
461,6689318981,"Feb 15, 2022, 10:18:32 PM",Corrida na UFPE,Run,,2504,5.51,188.0,78.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/7114092695.gpx.gz,,,2504.0,2133.0,5512.0,2.779,2.584,45.8,47.6,3.8,26.1,34.6,0.0,,,93.0,88.0,,162.0,,,526.0,,,78.0,0.0,,1.0,5704.0,,,,,,2022,2,Terca,41.733333333333334
462,6692367829,"Feb 16, 2022, 3:21:11 PM",Treino academia,Weight Training,,2592,0.0,131.0,8.0,False,,,activities/7117369636.gpx.gz,,,2592.0,2592.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,78.0,19.0,,112.0,,,,,,8.0,0.0,,1.0,,,,,,,2022,2,Quarta,43.2
463,6729097188,"Feb 18, 2022, 6:43:35 PM",Treino academia,Weight Training,,2846,0.0,173.0,20.0,False,,,activities/7156891525.gpx.gz,,,2846.0,2846.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,59.0,17.0,,131.0,,,,,,20.0,0.0,,1.0,,,,,,,2022,2,Sexta,47.43333333333333
464,6729097330,"Feb 21, 2022, 3:37:59 PM",Treino academia,Weight Training,,2207,0.0,127.0,6.0,False,,,activities/7156891692.gpx.gz,,,2207.0,2207.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,73.0,28.0,,109.0,,,,,,6.0,0.0,,1.0,,,,,,,2022,2,Segunda,36.78333333333333
465,6729097598,"Feb 23, 2022, 10:42:42 PM",Treino academia,Weight Training,,2535,0.0,140.0,7.0,False,,,activities/7156891939.gpx.gz,,,2535.0,2535.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,59.0,24.0,,111.0,,,,,,7.0,0.0,,1.0,,,,,,,2022,2,Quarta,42.25
466,6735759539,"Feb 24, 2022, 9:34:47 PM",Caminhada de aquecimento,Walk,,823,1.23,126.0,2.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/7164091816.gpx.gz,,,823.0,823.0,1232.4,1.852,1.497,18.4,14.9,12.6,27.6,20.5,0.3,,,70.0,55.0,,115.0,,,114.0,,,2.0,0.0,,1.0,,,,,,,2022,2,Quinta,13.716666666666667
467,6735760344,"Feb 24, 2022, 9:48:58 PM",Corrida na UFPE,Run,,2534,5.54,188.0,75.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/7164092569.gpx.gz,,,2534.0,2154.0,5546.4,2.975,2.575,69.3,79.8,8.3,38.3,40.4,-0.2,,,94.0,89.0,,161.0,,,538.0,,,75.0,0.0,,1.0,5836.3,,,,,,2022,2,Quinta,42.233333333333334
468,6764155488,"Mar 2, 2022, 10:42:06 PM",Treino academia,Weight Training,,3239,0.0,169.0,22.0,False,,,activities/7194771607.gpx.gz,,,3239.0,3239.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,68.0,16.0,,126.0,,,,,,22.0,0.0,,1.0,,,,,,,2022,3,Quarta,53.983333333333334
469,6772028395,"Mar 4, 2022, 3:28:34 PM",Treino academia,Weight Training,,2819,0.0,125.0,8.0,False,,,activities/7203256881.gpx.gz,,,2819.0,2819.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,78.0,33.0,,110.0,,,,,,8.0,0.0,,1.0,,,,,,,2022,3,Sexta,46.983333333333334
470,6787710671,"Mar 7, 2022, 3:47:39 PM",Treino academia,Weight Training,,2895,0.0,123.0,7.0,False,,,activities/7220247036.gpx.gz,,,2895.0,2895.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,68.0,21.0,,103.0,,,,,,7.0,0.0,,1.0,,,,,,,2022,3,Segunda,48.25
471,6794753799,"Mar 8, 2022, 10:03:27 PM",Caminhada na UFPE,Walk,,3368,4.68,149.0,13.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/7227783237.gpx.gz,,,3368.0,3314.0,4684.1,2.936,1.413,159.1,-36.9,-189.1,76.9,38.9,4.2,,,65.0,60.0,,124.0,,,432.0,,,13.0,0.0,,1.0,,,,,,,2022,3,Terca,56.13333333333333
472,6799809502,"Mar 9, 2022, 10:04:23 PM",Treino academia,Weight Training,,2762,0.0,141.0,8.0,False,,,activities/7233249826.gpx.gz,,,2762.0,2762.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,68.0,27.0,,113.0,,,,,,8.0,0.0,,1.0,,,,,,,2022,3,Quarta,46.03333333333333
473,6804961980,"Mar 10, 2022, 10:27:18 PM",Caminhada de aquecimento,Walk,,825,1.21,138.0,2.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/7238791300.gpx.gz,,,825.0,825.0,1217.1,1.913,1.475,21.2,11.1,33.9,47.3,26.4,0.8,,,66.0,61.0,,118.0,,,112.0,,,2.0,0.0,,1.0,,,,,,,2022,3,Quinta,13.75
474,6804962320,"Mar 10, 2022, 10:41:32 PM",Corrida na UFPE,Run,,2430,5.51,191.0,95.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/7238791685.gpx.gz,,,2430.0,2105.0,5518.5,2.828,2.622,86.2,72.2,5.2,33.5,35.3,0.3,,,91.0,87.0,,167.0,,,542.0,,,95.0,0.0,,1.0,5884.0,,,,,,2022,3,Quinta,40.5
475,6814426237,"Mar 12, 2022, 7:56:14 PM",Caminhada acompanhando Davi no patinete,Walk,,2032,3.7,183.0,51.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/7249010080.gpx.gz,,,2032.0,2032.0,3707.7,3.574,1.825,137.5,41.0,-79.8,29.9,31.8,2.6,,,95.0,72.0,,152.0,,,342.0,,,51.0,0.0,,1.0,,,,,,,2022,3,Sabado,33.86666666666667
476,6830717823,"Mar 15, 2022, 10:24:37 PM",Caminhada de aquecimento,Walk,,696,1.07,108.0,1.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/7266581492.gpx.gz,,,696.0,696.0,1072.4,1.866,1.541,20.5,11.4,13.1,28.4,33.7,0.8,,,65.0,58.0,,96.0,,,99.0,,,1.0,0.0,,1.0,,,,,,,2022,3,Terca,11.6
477,6830718012,"Mar 15, 2022, 10:36:37 PM",Corrida na UFPE,Run,,2907,6.28,186.0,118.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/7266581697.gpx.gz,,,2907.0,2603.0,6283.3,2.82,2.414,93.9,88.4,17.7,35.3,43.9,0.1,,,95.0,87.0,,167.0,,,615.0,,,118.0,0.0,,1.0,6678.6,,,,,,2022,3,Terca,48.45
478,6835764641,"Mar 16, 2022, 10:42:33 PM",Treino academia,Weight Training,,2895,0.0,177.0,20.0,False,,,activities/7271992761.gpx.gz,,,2895.0,2895.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,71.0,23.0,,123.0,,,,,,20.0,0.0,,1.0,,,,,,,2022,3,Quarta,48.25
479,6856468820,"Mar 18, 2022, 10:30:20 PM",Treino academia,Weight Training,,3312,0.0,149.0,12.0,False,,,activities/7294396198.gpx.gz,,,3312.0,3312.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,72.0,31.0,,113.0,,,,,,12.0,0.0,,1.0,,,,,,,2022,3,Sexta,55.2
480,6856469605,"Mar 19, 2022, 7:04:51 PM",Caminhada acompanhando Davi no patinete,Walk,,2001,2.27,132.0,5.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/7294397079.gpx.gz,,,2001.0,1782.0,2277.6,1.841,1.278,35.7,43.7,64.4,94.6,41.5,-0.4,,,71.0,55.0,,110.0,,,210.0,,,5.0,0.0,,1.0,,,,,,,2022,3,Sabado,33.35
481,6872709156,"Mar 23, 2022, 10:43:14 PM",Caminhada noturna na UFPE,Walk,,3205,4.12,129.0,8.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/7311880222.gpx.gz,,,3205.0,2861.0,4124.0,1.938,1.441,70.0,62.8,10.1,27.2,48.8,0.2,,,69.0,56.0,,111.0,,,380.0,,,8.0,0.0,,1.0,,,,,,,2022,3,Quarta,53.416666666666664
482,6882526323,"Mar 25, 2022, 10:31:32 PM",Treino academia,Weight Training,,3403,0.0,161.0,19.0,False,,,activities/7322496399.gpx.gz,,,3403.0,3403.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,68.0,39.0,,122.0,,,,,,19.0,0.0,,1.0,,,,,,,2022,3,Sexta,56.71666666666667
483,6904194744,"Mar 29, 2022, 10:13:03 PM",Caminhada na UFPE,Walk,,3624,4.94,154.0,20.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/7346151291.gpx.gz,,,3624.0,3583.0,4945.0,1.819,1.38,41.1,64.8,16.8,54.3,28.6,-0.5,,,69.0,59.0,,129.0,,,456.0,,,20.0,0.0,,1.0,,,,,,,2022,3,Terca,60.4
484,6909123728,"Mar 30, 2022, 10:16:05 PM",Treino academia,Weight Training,,3422,0.0,177.0,18.0,False,,,activities/7351498661.gpx.gz,,,3422.0,3422.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,73.0,28.0,,122.0,,,,,,18.0,0.0,,1.0,,,,,,,2022,3,Quarta,57.03333333333333
485,6917440937,"Apr 1, 2022, 9:50:20 PM",Treino academia,Weight Training,,3391,0.0,142.0,10.0,False,,,activities/7360506778.gpx.gz,,,3391.0,3391.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,75.0,28.0,,111.0,,,,,,10.0,0.0,,1.0,,,,,,,2022,4,Sexta,56.516666666666666
486,6937882598,"Apr 5, 2022, 10:57:46 PM",Treino academia,Weight Training,,3639,0.0,175.0,22.0,False,,,activities/7382670833.gpx.gz,,,3639.0,3639.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,68.0,23.0,,119.0,,,,,,22.0,0.0,,1.0,,,,,,,2022,4,Terca,60.65
487,6947300126,"Apr 7, 2022, 10:18:57 PM",Caminhada de aquecimento,Walk,,2110,2.94,134.0,7.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/7392832861.gpx.gz,,,2110.0,2110.0,2945.9,1.666,1.396,32.6,20.2,11.5,26.5,30.7,0.4,,,64.0,58.0,,116.0,,,271.0,,,7.0,0.0,,1.0,,,,,,,2022,4,Quinta,35.166666666666664
488,6947301781,"Apr 7, 2022, 10:55:31 PM",Corrida na UFPE,Run,,2179,4.7,175.0,56.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/7392834627.gpx.gz,,,2179.0,1887.0,4703.6,2.863,2.493,82.7,81.2,-9.9,22.4,25.0,0.0,,,93.0,87.0,,157.0,,,457.0,,,56.0,0.0,,1.0,4961.8,,,,,,2022,4,Quinta,36.31666666666667
489,6951491237,"Apr 8, 2022, 10:15:19 PM",Treino academia,Weight Training,,3433,0.0,145.0,11.0,False,,,activities/7397366634.gpx.gz,,,3433.0,3433.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,74.0,27.0,,111.0,,,,,,11.0,0.0,,1.0,,,,,,,2022,4,Sexta,57.21666666666667
490,6977816851,"Apr 13, 2022, 9:56:31 PM",Treino academia,Weight Training,,3585,0.0,175.0,22.0,False,,,activities/7425886876.gpx.gz,,,3585.0,3585.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,80.0,34.0,,123.0,,,,,,22.0,0.0,,1.0,,,,,,,2022,4,Quarta,59.75
491,6982921483,"Apr 14, 2022, 10:16:20 PM",Caminhada de aquecimento,Walk,,864,1.32,141.0,3.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/7431415263.gpx.gz,,,864.0,864.0,1324.8,2.001,1.533,13.3,14.5,24.9,39.3,27.1,-0.1,,,68.0,60.0,,127.0,,,122.0,,,3.0,0.0,,1.0,,,,,,,2022,4,Quinta,14.4
492,6982921889,"Apr 14, 2022, 10:31:09 PM",Corrida na pra̤a do Engenho do Meio,Run,,2452,5.42,188.0,78.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/7431415656.gpx.gz,,,2452.0,2016.0,5421.6,3.213,2.689,78.0,70.6,0.2,16.5,24.4,0.1,,,95.0,89.0,,163.0,,,529.0,,,78.0,0.0,,1.0,5738.2,,,,,,2022,4,Quinta,40.86666666666667
493,6993572253,"Apr 16, 2022, 7:26:43 PM",Caminhada acompanhando Davi no patinete,Walk,,3716,5.5,182.0,35.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/7442989581.gpx.gz,,,3716.0,2884.0,5502.5,7.643,1.908,80.2,112.3,20.0,85.0,31.4,-0.6,,,91.0,68.0,,138.0,,,507.0,,,35.0,0.0,,1.0,,,,,,,2022,4,Sabado,61.93333333333333
494,7009629461,"Apr 19, 2022, 10:11:21 PM",Treino academia,Weight Training,,3355,0.0,153.0,12.0,False,,,activities/7460491940.gpx.gz,,,3355.0,3355.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,80.0,34.0,,114.0,,,,,,12.0,0.0,,1.0,,,,,,,2022,4,Terca,55.916666666666664
495,7015206061,"Apr 20, 2022, 10:49:07 PM",Treino academia,Weight Training,,4085,0.0,180.0,48.0,False,,,activities/7466494640.gpx.gz,,,4085.0,4085.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,90.0,60.0,,133.0,,,,,,48.0,0.0,,1.0,,,,,,,2022,4,Quarta,68.08333333333333
496,7054566258,"Apr 22, 2022, 10:37:59 PM",Caminhada na UFPE,Walk,,2850,4.08,133.0,9.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/7509171020.gpx.gz,,,2850.0,2850.0,4080.5,2.818,1.432,38.9,77.2,5.4,60.7,37.9,-0.9,,,66.0,61.0,,113.0,,,376.0,,,9.0,0.0,,1.0,,,,,,,2022,4,Sexta,47.5
497,7054566603,"Apr 26, 2022, 10:23:05 PM",Treino academia,Weight Training,,3790,0.0,169.0,17.0,False,,,activities/7509171332.gpx.gz,,,3790.0,3790.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,80.0,29.0,,117.0,,,,,,17.0,0.0,,1.0,,,,,,,2022,4,Terca,63.166666666666664
498,7061802076,"Apr 29, 2022, 9:59:20 PM",Treino academia,Weight Training,,4121,0.0,184.0,17.0,False,,,activities/7517005482.gpx.gz,,,4121.0,4121.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,81.0,28.0,,113.0,,,,,,17.0,0.0,,1.0,,,,,,,2022,4,Sexta,68.68333333333334
499,7071212033,"May 1, 2022, 2:03:47 PM",Caminhada no Parque Santana,Walk,,3538,1.8,126.0,3.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/7527252032.gpx.gz,,,3538.0,1370.0,1802.0,7.685,1.315,61.6,35.9,-4.2,22.3,48.5,1.4,,,81.0,53.0,,102.0,,,166.0,,,3.0,0.0,,1.0,,,,,,,2022,5,Domingo,58.96666666666667
500,7086484490,"May 3, 2022, 10:01:15 PM",Caminhada na UFPE,Walk,,2706,3.74,152.0,11.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/7543842375.gpx.gz,,,2706.0,2678.0,3745.0,3.423,1.398,26.3,21.0,19.5,29.7,28.6,0.1,,,86.0,59.0,,119.0,,,345.0,,,11.0,0.0,,1.0,,,,,,,2022,5,Terca,45.1
501,7089631047,"May 4, 2022, 10:48:06 PM",Treino academia,Weight Training,,3939,0.0,158.0,18.0,False,,,activities/7547238590.gpx.gz,,,3939.0,3939.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,80.0,35.0,,118.0,,,,,,18.0,0.0,,1.0,,,,,,,2022,5,Quarta,65.65
502,7099601712,"May 6, 2022, 10:03:32 PM",Caminhada na UFPE,Walk,,1007,1.41,161.0,15.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/7558098214.gpx.gz,,,1007.0,1007.0,1409.9,1.782,1.4,33.8,24.6,1.7,22.1,27.2,0.7,,,70.0,61.0,,143.0,,,130.0,,,15.0,0.0,,1.0,,,,,,,2022,5,Sexta,16.783333333333335
503,7099618115,"May 6, 2022, 11:16:50 PM",Corrida na UFPE,Run,,890,2.2,181.0,36.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/7558115997.gpx.gz,,,890.0,890.0,2202.0,2.842,2.474,81.5,25.4,18.1,90.1,27.6,2.5,,,91.0,89.0,,163.0,,,238.0,,,36.0,0.0,,1.0,2587.0,,,,,,2022,5,Sexta,14.833333333333334
504,7099618301,"May 6, 2022, 10:28:58 PM",Caminhada na UFPE,Walk,,2597,3.24,183.0,25.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/7558115803.gpx.gz,,,2597.0,2232.0,3241.9,1.894,1.452,112.3,112.3,-52.2,37.0,37.7,0.0,,,67.0,55.0,,138.0,,,299.0,,,25.0,0.0,,1.0,,,,,,,2022,5,Sexta,43.28333333333333
