,Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time.1,Moving Time,Distance.1,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate.1,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort.1,Commute.1,Total Weight Lifted,From Upload,Grade Adjusted Distance,Recovery,With Pet,Competition,Long Run,For a Cause,data_ano,data_mes,dia_semana,tempo_min
10,3787442152,"Jun 29, 2020, 10:34:00 PM",Funcional,Workout,,2936,0.33,148.0,10.0,False,,,activities/4047959113.tcx.gz,,,2936.0,2936.0,338.0,0.0,0.115,0.0,,,,0.0,0.0,,,,,,112.0,,,441.0,,,10.0,0.0,,1.0,,,,,,,2020,6,Segunda,48.93333333333333
11,3787449134,"Jun 25, 2020, 8:25:42 PM",Corrida,Run,,2748,2.5,183.0,21.0,False,,,activities/4047967243.tcx.gz,,,2748.0,1653.0,2500.0,2.9,1.512,23.9,23.2,252.5,265.3,3.6,0.0,,,,,,140.0,,,632.0,,,21.0,0.0,,1.0,2526.6,,,,,,2020,6,Quinta,45.8
12,3787451685,"Jun 20, 2020, 9:33:58 PM",Corrida,Run,,3782,6.87,193.0,103.0,False,,,activities/4047970063.tcx.gz,,,3782.0,3731.0,6870.0,2.7,1.841,3.4,3.1,10.7,14.2,3.6,0.0,,,,,,152.0,,,947.0,,,103.0,0.0,,1.0,6877.0,,,,,,2020,6,Sabado,63.03333333333333
13,3787457310,"Jun 19, 2020, 10:40:00 PM",Funcional,Workout,,6296,0.68,171.0,28.0,False,,,activities/4047976518.tcx.gz,,,6296.0,6296.0,679.0,7.6,0.108,0.0,,,,0.0,0.0,,,,,,106.0,,,842.0,,,28.0,0.0,,1.0,,,,,,,2020,6,Sexta,104.93333333333334
14,3787464688,"Jun 18, 2020, 10:04:38 PM",Funcional,Workout,,3557,0.34,158.0,12.0,False,,,activities/4047984934.tcx.gz,,,3557.0,3557.0,348.0,8.6,0.098,0.0,,,,0.0,0.0,,,,,,113.0,,,477.0,,,12.0,0.0,,1.0,,,,,,,2020,6,Quinta,59.28333333333333
15,3787473079,"Jun 16, 2020, 9:49:22 PM",Corrida,Run,,2297,5.02,188.0,73.0,False,,,activities/4047994256.tcx.gz,,,2297.0,2292.0,5020.0,3.0,2.19,0.0,0.3,10.8,11.6,5.0,0.0,,,,,,157.0,,,613.0,,,73.0,0.0,,1.0,5024.0,,,,,,2020,6,Terca,38.28333333333333
16,3787518871,"Jun 13, 2020, 9:11:39 PM",Corrida,Run,,3081,5.83,189.0,124.0,False,,,activities/4048046311.tcx.gz,,,3081.0,3065.0,5830.0,3.5,1.902,3.3,3.1,10.8,14.2,3.7,0.0,,,,,,165.0,,,874.0,,,124.0,0.0,,1.0,5835.4,,,,,,2020,6,Sabado,51.35
17,3787546075,"Jun 15, 2020, 9:33:00 PM",Funcional,Workout,,4716,0.49,164.0,22.0,False,,,activities/4048076477.tcx.gz,,,4716.0,4716.0,491.0,5.5,0.104,0.0,,,,0.0,0.0,,,,,,113.0,,,709.0,,,22.0,0.0,,1.0,,,,,,,2020,6,Segunda,78.6
18,3787547676,"Jun 12, 2020, 9:41:21 PM",Corrida,Run,,4570,7.81,188.0,124.0,False,,,activities/4048078635.tcx.gz,,,4570.0,4377.0,7810.0,6.3,1.784,3.4,3.3,10.7,14.2,2.8,0.0,,,,,,154.0,,,1152.0,,,124.0,0.0,,1.0,7817.0,,,,,,2020,6,Sexta,76.16666666666667
19,3787551351,"Jun 9, 2020, 10:01:02 PM",Corrida,Run,,3021,5.41,181.0,59.0,False,,,activities/4048082974.tcx.gz,,,3021.0,2896.0,5410.0,3.0,1.868,5.9,5.8,10.7,14.2,2.9,0.0,,,,,,146.0,,,707.0,,,59.0,0.0,,1.0,5416.8,,,,,,2020,6,Terca,50.35
20,3787558048,"Jun 10, 2020, 11:48:19 PM",Funcional,Workout,,2589,0.06,154.0,8.0,False,,,activities/4048090587.tcx.gz,,,2589.0,2589.0,66.0,4.6,0.025,0.0,,,,0.0,0.0,,,,,,107.0,,,347.0,,,8.0,0.0,,1.0,,,,,,,2020,6,Quarta,43.15
21,3787559304,"Jun 6, 2020, 10:19:47 PM",Funcional,Workout,,3557,0.41,157.0,18.0,False,,,activities/4048092195.tcx.gz,,,3557.0,3557.0,409.0,9.4,0.115,0.0,,,,0.0,0.0,,,,,,118.0,,,594.0,,,18.0,0.0,,1.0,,,,,,,2020,6,Sabado,59.28333333333333
22,3787563212,"Jun 5, 2020, 10:53:00 PM",Funcional,Workout,,2925,0.03,157.0,10.0,False,,,activities/4048096629.tcx.gz,,,2925.0,2925.0,35.0,2.8,0.012,0.0,,,,0.0,0.0,,,,,,109.0,,,392.0,,,10.0,0.0,,1.0,,,,,,,2020,6,Sexta,48.75
23,3787569364,"Jun 3, 2020, 11:02:00 PM",Funcional,Workout,,3891,0.13,141.0,12.0,False,,,activities/4048103610.tcx.gz,,,3891.0,3891.0,137.0,9.2,0.035,0.0,,,,0.0,0.0,,,,,,110.0,,,521.0,,,12.0,0.0,,1.0,,,,,,,2020,6,Quarta,64.85
24,3787572592,"May 31, 2020, 2:36:47 PM",Corrida,Run,,4528,7.14,184.0,53.0,False,,,activities/4048107193.tcx.gz,,,4528.0,4158.0,7140.0,6.4,1.717,3.2,3.4,10.7,14.8,3.6,0.0,,,,,,142.0,,,982.0,,,53.0,0.0,,1.0,7148.5,,,,,,2020,5,Domingo,75.46666666666667
25,3787575323,"Jun 1, 2020, 10:38:00 PM",Funcional,Workout,,5504,0.97,171.0,36.0,False,,,activities/4048110089.tcx.gz,,,5504.0,5504.0,977.0,9.0,0.178,0.0,,,,0.0,0.0,,,,,,121.0,,,920.0,,,36.0,0.0,,1.0,,,,,,,2020,6,Segunda,91.73333333333333
26,3787590991,"May 29, 2020, 9:46:44 PM",Funcional,Workout,,3730,0.3,139.0,9.0,False,,,activities/4048127899.tcx.gz,,,3730.0,3730.0,306.0,8.0,0.082,0.0,,,,0.0,0.0,,,,,,99.0,,,438.0,,,9.0,0.0,,1.0,,,,,,,2020,5,Sexta,62.166666666666664
27,3787600597,"May 28, 2020, 9:20:35 PM",Corrida,Run,,3200,6.34,193.0,126.0,False,,,activities/4048138807.tcx.gz,,,3200.0,3177.0,6340.0,3.3,1.996,8.1,8.0,10.7,14.2,3.9,0.0,,,,,,163.0,,,907.0,,,126.0,0.0,,1.0,6350.0,,,,,,2020,5,Quinta,53.333333333333336
28,3787611829,"May 26, 2020, 9:28:39 PM",Corrida,Run,,2125,3.81,185.0,50.0,False,,,activities/4048151451.tcx.gz,,,2125.0,2024.0,3810.0,2.5,1.882,3.4,3.2,10.7,14.2,3.2,0.0,,,,,,154.0,,,556.0,,,50.0,0.0,,1.0,3815.2,,,,,,2020,5,Terca,35.416666666666664
29,3787625806,"May 21, 2020, 10:02:33 PM",Corrida,Run,,3172,5.19,186.0,82.0,False,,,activities/4048167219.tcx.gz,,,3172.0,2925.0,5190.0,12.8,1.774,5.0,0.5,8.8,14.2,11.1,0.1,,,,,,155.0,,,796.0,,,82.0,0.0,,1.0,5205.3,,,,,,2020,5,Quinta,52.86666666666667
30,3787627874,"May 25, 2020, 9:19:11 PM",Funcional,Workout,,2364,0.03,146.0,6.0,False,,,activities/4048169540.tcx.gz,,,2364.0,2364.0,37.0,3.2,0.016,0.0,,,,0.0,0.0,,,,,,105.0,,,315.0,,,6.0,0.0,,1.0,,,,,,,2020,5,Segunda,39.4
31,3787652705,"May 20, 2020, 10:44:27 PM",Funcional,Workout,,2860,0.77,158.0,14.0,False,,,activities/4048197916.tcx.gz,,,2860.0,2860.0,770.0,0.0,0.269,0.0,,,,0.0,0.0,,,,,,121.0,,,480.0,,,14.0,0.0,,1.0,,,,,,,2020,5,Quarta,47.666666666666664
32,3787704272,"May 18, 2020, 10:12:48 PM",Funcional,Workout,,3860,0.1,123.0,9.0,False,,,activities/4048256927.tcx.gz,,,3860.0,3860.0,103.0,6.8,0.027,0.0,,,,0.0,0.0,,,,,,99.0,,,451.0,,,9.0,0.0,,1.0,,,,,,,2020,5,Segunda,64.33333333333333
33,3787708774,"May 17, 2020, 8:42:18 PM",Corrida,Run,,3282,5.73,187.0,97.0,False,,,activities/4048262127.tcx.gz,,,3282.0,3118.0,5730.0,7.5,1.838,3.5,3.0,10.7,14.2,4.9,0.0,,,,,,155.0,,,826.0,,,97.0,0.0,,1.0,5737.8,,,,,,2020,5,Domingo,54.7
34,3787755125,"May 14, 2020, 10:36:10 PM",Corrida,Run,,3161,6.12,190.0,111.0,False,,,activities/4048314686.tcx.gz,,,3161.0,3154.0,6120.0,3.0,1.94,0.0,-0.1,14.4,15.9,8.3,0.0,,,,,,161.0,,,850.0,,,111.0,0.0,,1.0,6125.2,,,,,,2020,5,Quinta,52.68333333333333
35,3787830842,"May 11, 2020, 10:21:20 PM",Corrida,Run,,2803,5.56,185.0,89.0,False,,,activities/4048402000.tcx.gz,,,2803.0,2765.0,5560.0,2.7,2.011,0.0,0.0,14.6,15.9,2.5,0.0,,,,,,157.0,,,750.0,,,89.0,0.0,,1.0,5564.1,,,,,,2020,5,Segunda,46.71666666666667
36,3787836914,"May 8, 2020, 10:10:58 PM",Corrida,Run,,2706,5.59,186.0,83.0,False,,,activities/4048408902.tcx.gz,,,2706.0,2701.0,5590.0,2.7,2.07,0.0,0.0,14.6,15.9,2.4,0.0,,,,,,157.0,,,725.0,,,83.0,0.0,,1.0,5593.9,,,,,,2020,5,Sexta,45.1
37,3787839903,"May 6, 2020, 10:07:33 PM",Funcional,Workout,,2907,0.51,162.0,18.0,False,,,activities/4048412296.tcx.gz,,,2907.0,2907.0,515.0,10.0,0.177,0.0,,,,0.0,0.0,,,,,,118.0,,,439.0,,,18.0,0.0,,1.0,,,,,,,2020,5,Quarta,48.45
38,3787844563,"May 5, 2020, 10:30:00 PM",Funcional,Workout,,3244,1.43,140.0,9.0,False,,,activities/4048417701.tcx.gz,,,3244.0,3244.0,1432.0,4.0,0.441,0.0,,,,0.0,0.0,,,,,,106.0,,,433.0,,,9.0,0.0,,1.0,,,,,,,2020,5,Terca,54.06666666666667
39,3787848167,"May 13, 2020, 10:22:00 PM",Funcional,Workout,,2658,0.33,155.0,9.0,False,,,activities/4048420914.tcx.gz,,,2658.0,2658.0,331.0,0.0,0.125,0.0,,,,0.0,0.0,,,,,,111.0,,,400.0,,,9.0,0.0,,1.0,,,,,,,2020,5,Quarta,44.3
40,3787853375,"May 4, 2020, 9:35:41 PM",Corrida,Run,,3380,6.06,188.0,83.0,False,,,activities/4048427463.tcx.gz,,,3380.0,3375.0,6060.0,2.7,1.796,0.0,0.0,14.6,15.9,5.7,0.0,,,,,,150.0,,,854.0,,,83.0,0.0,,1.0,6065.4,,,,,,2020,5,Segunda,56.333333333333336
41,3787875810,"May 2, 2020, 8:10:09 PM",Ciclismo,Ride,,5868,22.04,153.0,33.0,False,,,activities/4048453305.tcx.gz,,,5868.0,5464.0,22040.0,6.0,4.034,36.6,36.5,8.1,21.1,25.0,0.0,,,,,,127.0,,193.0,1077.0,,,33.0,0.0,,1.0,,,,,,,2020,5,Sabado,97.8
42,3787882628,"Apr 30, 2020, 10:42:56 PM",Funcional,Workout,,2978,0.59,138.0,8.0,False,,,activities/4048461665.tcx.gz,,,2978.0,2978.0,595.0,0.0,0.2,0.0,,,,0.0,0.0,,,,,,108.0,,,400.0,,,8.0,0.0,,1.0,,,,,,,2020,4,Quinta,49.63333333333333
43,3790235132,"Apr 29, 2020, 12:14:20 AM",Funcional,Workout,,2416,0.31,149.0,8.0,False,,,activities/4051143208.tcx.gz,,,2416.0,2416.0,314.0,4.2,0.13,0.0,,,,0.0,0.0,,,,,,110.0,,,365.0,,,8.0,0.0,,1.0,,,,,,,2020,4,Quarta,40.266666666666666
44,3790239577,"Apr 29, 2020, 11:02:00 PM",Funcional,Workout,,2921,0.38,156.0,13.0,False,,,activities/4051147915.tcx.gz,,,2921.0,2921.0,387.0,0.2,0.132,0.0,,,,0.0,0.0,,,,,,115.0,,,438.0,,,13.0,0.0,,1.0,,,,,,,2020,4,Quarta,48.68333333333333
45,3790250507,"Apr 25, 2020, 7:35:45 PM",Ciclismo,Ride,,7142,28.79,185.0,119.0,False,,,activities/4051159634.tcx.gz,,,7142.0,6306.0,28790.0,7.4,4.565,35.9,35.9,3.7,13.8,8.5,0.0,,,,,,145.0,,222.0,1668.0,,,119.0,0.0,,1.0,,,,,,,2020,4,Sabado,119.03333333333333
46,3790282858,"Apr 23, 2020, 9:51:35 PM",Corrida,Run,,2458,4.01,189.0,59.0,False,,,activities/4051195887.tcx.gz,,,2458.0,2455.0,4010.0,2.5,1.633,0.0,0.0,14.6,15.9,2.5,0.0,,,,,,148.0,,,575.0,,,59.0,0.0,,1.0,4013.0,,,,,,2020,4,Quinta,40.96666666666667
47,3790301257,"Apr 22, 2020, 10:21:08 PM",Corrida,Run,,3450,7.75,189.0,92.0,False,,,activities/4051216045.tcx.gz,,,3450.0,3396.0,7750.0,18.3,2.282,0.0,2.7,12.5,15.9,2.8,0.0,,,,,,151.0,,,864.0,,,92.0,0.0,,1.0,7751.0,,,,,,2020,4,Quarta,57.5
48,3790368556,"Apr 20, 2020, 10:11:39 PM",Funcional,Workout,,2266,0.14,169.0,19.0,False,,,activities/4051289632.tcx.gz,,,2266.0,2266.0,146.0,0.0,0.064,0.0,,,,0.0,0.0,,,,,,124.0,,,381.0,,,19.0,0.0,,1.0,,,,,,,2020,4,Segunda,37.766666666666666
49,3790384244,"Apr 15, 2020, 9:38:47 PM",Funcional,Workout,,3698,0.22,159.0,11.0,False,,,activities/4051307390.tcx.gz,,,3698.0,3698.0,228.0,8.2,0.062,0.0,,,,0.0,0.0,,,,,,101.0,,,432.0,,,11.0,0.0,,1.0,,,,,,,2020,4,Quarta,61.63333333333333
50,3790426020,"Apr 14, 2020, 10:26:58 PM",Corrida,Run,,3487,6.23,187.0,81.0,False,,,activities/4051353015.tcx.gz,,,3487.0,3475.0,6230.0,2.8,1.793,0.0,0.0,14.6,15.9,2.9,0.0,,,,,,150.0,,,877.0,,,81.0,0.0,,1.0,6234.5,,,,,,2020,4,Terca,58.11666666666667
51,3790557003,"Apr 13, 2020, 11:03:45 PM",Funcional,Workout,,3302,0.43,163.0,14.0,False,,,activities/4051496227.tcx.gz,,,3302.0,3302.0,432.0,6.2,0.131,0.0,,,,0.0,0.0,,,,,,111.0,,,441.0,,,14.0,0.0,,1.0,,,,,,,2020,4,Segunda,55.03333333333333
52,3790607670,"Apr 11, 2020, 7:11:38 PM",Ciclismo,Ride,,6994,24.09,154.0,35.0,False,,,activities/4051550499.tcx.gz,,,6994.0,5687.0,24090.0,5.7,4.236,94.5,94.4,8.9,25.8,24.3,0.0,,,,,,124.0,,193.0,1167.0,,,35.0,0.0,,1.0,,,,,,,2020,4,Sabado,116.56666666666666
53,3790681960,"Apr 9, 2020, 9:20:07 PM",Corrida,Run,,3416,6.0,181.0,64.0,False,,,activities/4051633357.tcx.gz,,,3416.0,3395.0,6000.0,2.7,1.767,0.0,0.0,14.6,15.9,6.7,0.0,,,,,,148.0,,,796.0,,,64.0,0.0,,1.0,6005.1,,,,,,2020,4,Quinta,56.93333333333333
54,3790711696,"Apr 8, 2020, 11:02:00 PM",Funcional,Workout,,2514,0.13,158.0,9.0,False,,,activities/4051663235.tcx.gz,,,2514.0,2514.0,133.0,0.0,0.053,0.0,,,,0.0,0.0,,,,,,110.0,,,336.0,,,9.0,0.0,,1.0,,,,,,,2020,4,Quarta,41.9
55,3790753774,"Apr 7, 2020, 10:52:47 PM",Corrida,Run,,3848,7.55,188.0,162.0,False,,,activities/4051708440.tcx.gz,,,3848.0,3830.0,7550.0,2.7,1.971,0.0,0.0,14.4,15.9,6.7,0.0,,,,,,165.0,,,1091.0,,,162.0,0.0,,1.0,7555.2,,,,,,2020,4,Terca,64.13333333333334
56,3790764960,"Apr 4, 2020, 8:25:23 PM",Corrida,Run,,2522,4.02,180.0,79.0,False,,,activities/4051721991.tcx.gz,,,2522.0,2503.0,4020.0,2.0,1.606,0.0,-0.1,14.6,15.9,4.6,0.0,,,,,,158.0,,,674.0,,,79.0,0.0,,1.0,4023.6,,,,,,2020,4,Sabado,42.03333333333333
57,3790769164,"Apr 5, 2020, 7:51:54 PM",Corrida,Run,,4274,6.39,184.0,101.0,False,,,activities/4051726451.tcx.gz,,,4274.0,3386.0,6390.0,2.7,1.887,0.0,0.0,14.4,15.9,5.0,0.0,,,,,,156.0,,,1005.0,,,101.0,0.0,,1.0,6394.8,,,,,,2020,4,Domingo,71.23333333333333
58,3790773640,"Apr 2, 2020, 11:28:44 PM",Funcional,Workout,,1774,0.09,160.0,10.0,False,,,activities/4051731640.tcx.gz,,,1774.0,1774.0,93.0,0.0,0.052,0.0,,,,0.0,0.0,,,,,,124.0,,,299.0,,,10.0,0.0,,1.0,,,,,,,2020,4,Quinta,29.566666666666666
59,3790788215,"Apr 1, 2020, 10:05:47 PM",Caminhada,Walk,,3866,7.18,178.0,59.0,False,,,activities/4051747730.tcx.gz,,,3866.0,3866.0,7180.0,2.8,1.857,0.0,0.0,14.4,15.9,4.2,0.0,,,,,,143.0,,,838.0,,,59.0,0.0,,1.0,,,,,,,2020,4,Quarta,64.43333333333334
60,3790837703,"Mar 30, 2020, 10:08:55 PM",Caminhada,Walk,,2094,3.28,170.0,22.0,False,,,activities/4051802114.tcx.gz,,,2094.0,2063.0,3280.0,2.4,1.59,0.0,0.0,14.4,15.9,4.1,0.0,,,,,,139.0,,,455.0,,,22.0,0.0,,1.0,,,,,,,2020,3,Segunda,34.9
61,3790849019,"Mar 28, 2020, 10:31:40 PM",Caminhada,Walk,,3435,6.08,181.0,94.0,False,,,activities/4051814309.tcx.gz,,,3435.0,3384.0,6080.0,2.7,1.797,0.0,0.0,14.4,15.9,3.6,0.0,,,,,,155.0,,,865.0,,,94.0,0.0,,1.0,,,,,,,2020,3,Sabado,57.25
62,3790887339,"Mar 27, 2020, 10:02:01 PM",Caminhada,Walk,,3631,7.3,189.0,90.0,False,,,activities/4051856269.tcx.gz,,,3631.0,3631.0,7300.0,14.9,2.01,0.0,1.4,13.1,15.9,6.6,0.0,,,,,,152.0,,,922.0,,,90.0,0.0,,1.0,,,,,,,2020,3,Sexta,60.516666666666666
63,3790922483,"Mar 24, 2020, 10:09:12 PM",Caminhada,Walk,,3557,5.84,199.0,78.0,False,,,activities/4051896708.tcx.gz,,,3557.0,3521.0,5840.0,2.8,1.659,0.0,0.0,14.6,15.9,6.7,0.0,,,,,,151.0,,,893.0,,,78.0,0.0,,1.0,,,,,,,2020,3,Terca,59.28333333333333
64,3790925378,"Mar 23, 2020, 11:15:32 PM",Caminhada,Walk,,2371,1.93,136.0,3.0,False,,,activities/4051900188.tcx.gz,,,2371.0,1169.0,1930.0,10.4,1.651,0.0,0.0,11.6,14.9,5.3,0.0,,,,,,109.0,,,324.0,,,3.0,0.0,,1.0,,,,,,,2020,3,Segunda,39.516666666666666
65,3790929617,"Mar 22, 2020, 8:40:21 PM",Caminhada,Walk,,3349,5.75,183.0,69.0,False,,,activities/4051904703.tcx.gz,,,3349.0,3334.0,5750.0,2.7,1.725,0.0,0.0,14.4,16.5,3.8,0.0,,,,,,150.0,,,840.0,,,69.0,0.0,,1.0,,,,,,,2020,3,Domingo,55.81666666666667
66,3790932650,"Mar 21, 2020, 8:58:09 PM",Caminhada,Walk,,3495,6.39,188.0,73.0,False,,,activities/4051908103.tcx.gz,,,3495.0,3495.0,6390.0,2.8,1.828,0.0,0.0,14.4,16.6,3.0,0.0,,,,,,148.0,,,824.0,,,73.0,0.0,,1.0,,,,,,,2020,3,Sabado,58.25
67,3790937101,"Mar 19, 2020, 10:20:05 PM",Caminhada,Walk,,3320,5.67,188.0,63.0,False,,,activities/4051913015.tcx.gz,,,3320.0,3245.0,5670.0,2.8,1.747,3.4,3.2,10.7,14.2,3.0,0.0,,,,,,149.0,,,784.0,,,63.0,0.0,,1.0,,,,,,,2020,3,Quinta,55.333333333333336
68,3790948728,"Mar 18, 2020, 10:44:57 PM",Caminhada,Walk,,3205,5.71,194.0,95.0,False,,,activities/4051925713.tcx.gz,,,3205.0,2978.0,5710.0,3.0,1.917,0.0,0.0,14.6,16.6,8.3,0.0,,,,,,159.0,,,855.0,,,95.0,0.0,,1.0,,,,,,,2020,3,Quarta,53.416666666666664
69,3790959241,"Mar 15, 2020, 2:49:05 PM",Caminhada,Walk,,3608,5.69,155.0,26.0,False,,,activities/4051937675.tcx.gz,,,3608.0,3553.0,5690.0,2.2,1.601,0.0,0.0,14.6,16.6,2.5,0.0,,,,,,133.0,,,722.0,,,26.0,0.0,,1.0,,,,,,,2020,3,Domingo,60.13333333333333
70,3790966257,"Mar 12, 2020, 11:05:00 PM",Caminhada,Walk,,2906,5.08,186.0,37.0,False,,,activities/4051945271.tcx.gz,,,2906.0,2906.0,5080.0,2.9,1.748,0.0,0.0,14.6,16.6,2.4,0.0,,,,,,142.0,,,634.0,,,37.0,0.0,,1.0,,,,,,,2020,3,Quinta,48.43333333333333
71,3790991642,"Mar 5, 2020, 10:34:42 PM",Corrida,Run,,1504,2.33,183.0,22.0,False,,,activities/4051973240.tcx.gz,,,1504.0,1504.0,2338.0,0.0,1.555,0.0,,,,0.0,0.0,,,,,,130.0,,,304.0,,,22.0,0.0,,1.0,,,,,,,2020,3,Quinta,25.066666666666666
72,3790993029,"Mar 5, 2020, 4:54:48 PM",Caminhada,Walk,,1358,2.01,140.0,4.0,False,,,activities/4051974720.tcx.gz,,,1358.0,1096.0,2010.0,6.3,1.834,0.0,7.8,4.8,13.6,8.3,-0.4,,,,,,122.0,,,225.0,,,4.0,0.0,,1.0,,,,,,,2020,3,Quinta,22.633333333333333
73,3791004781,"Mar 5, 2020, 3:47:52 PM",Caminhada,Walk,,860,1.32,149.0,6.0,False,,,activities/4051987704.tcx.gz,,,860.0,819.0,1320.0,5.1,1.612,0.0,-0.3,12.0,13.5,3.4,0.0,,,,,,137.0,,,193.0,,,6.0,0.0,,1.0,,,,,,,2020,3,Quinta,14.333333333333334
74,3791010109,"Mar 3, 2020, 11:46:19 PM",Caminhada,Walk,,1578,3.82,191.0,35.0,False,,,activities/4051993480.tcx.gz,,,1578.0,1578.0,3822.0,0.0,2.422,0.0,,,,0.0,0.0,,,,,,147.0,,,372.0,,,35.0,0.0,,1.0,,,,,,,2020,3,Terca,26.3
75,3791022958,"Feb 26, 2020, 7:24:37 PM",Caminhada,Walk,,5566,9.11,171.0,42.0,False,,,activities/4052007663.tcx.gz,,,5566.0,5214.0,9110.0,2.9,1.747,0.0,0.0,14.4,16.6,7.1,0.0,,,,,,134.0,,,1117.0,,,42.0,0.0,,1.0,,,,,,,2020,2,Quarta,92.76666666666667
76,3791024699,"Mar 2, 2020, 11:29:49 PM",Caminhada,Walk,,1392,3.9,172.0,20.0,False,,,activities/4052009581.tcx.gz,,,1392.0,1392.0,3904.0,0.0,2.805,0.0,,,,0.0,0.0,,,,,,140.0,,,302.0,,,20.0,0.0,,1.0,,,,,,,2020,3,Segunda,23.2
77,3792758387,"Jul 20, 2020, 9:41:20 PM",Funcional,Workout,,4652,0.0,163.0,13.0,False,,,activities/4053913230.gpx.gz,,,4652.0,4652.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,88.0,42.0,,102.0,,,,,,13.0,0.0,,1.0,,,,,,,2020,7,Segunda,77.53333333333333
