,Unnamed: 0,Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Filename,Max Speed,Average Speed,Calories,Recovery,With Pet,Competition,Long Run,For a Cause,data_ano,data_mes,dia_semana,tempo_min
21,459,6668475769,"Feb 11, 2022, 10:52:31 PM",Corrida na UFPE,Run,,2042,4.37,185.0,activities/7091608522.gpx.gz,2.722,2.475,428.0,,,,,,2022,2,Sexta,34.03333333333333
22,460,6689318511,"Feb 15, 2022, 10:07:22 PM",Caminhada de aquecimento,Walk,,646,1.04,165.0,activities/7114092209.gpx.gz,1.991,1.619,96.0,,,,,,2022,2,Terca,10.766666666666667
23,461,6689318981,"Feb 15, 2022, 10:18:32 PM",Corrida na UFPE,Run,,2504,5.51,188.0,activities/7114092695.gpx.gz,2.779,2.584,526.0,,,,,,2022,2,Terca,41.73333333333333
24,462,6692367829,"Feb 16, 2022, 3:21:11 PM",Treino academia,Weight Training,,2592,0.0,131.0,activities/7117369636.gpx.gz,0.0,0.0,,,,,,,2022,2,Quarta,43.2
25,463,6729097188,"Feb 18, 2022, 6:43:35 PM",Treino academia,Weight Training,,2846,0.0,173.0,activities/7156891525.gpx.gz,0.0,0.0,,,,,,,2022,2,Sexta,47.43333333333333
26,464,6729097330,"Feb 21, 2022, 3:37:59 PM",Treino academia,Weight Training,,2207,0.0,127.0,activities/7156891692.gpx.gz,0.0,0.0,,,,,,,2022,2,Segunda,36.78333333333333
27,465,6729097598,"Feb 23, 2022, 10:42:42 PM",Treino academia,Weight Training,,2535,0.0,140.0,activities/7156891939.gpx.gz,0.0,0.0,,,,,,,2022,2,Quarta,42.25
28,466,6735759539,"Feb 24, 2022, 9:34:47 PM",Caminhada de aquecimento,Walk,,823,1.23,126.0,activities/7164091816.gpx.gz,1.852,1.497,114.0,,,,,,2022,2,Quinta,13.716666666666669
29,467,6735760344,"Feb 24, 2022, 9:48:58 PM",Corrida na UFPE,Run,,2534,5.54,188.0,activities/7164092569.gpx.gz,2.975,2.575,538.0,,,,,,2022,2,Quinta,42.23333333333333
30,468,6764155488,"Mar 2, 2022, 10:42:06 PM",Treino academia,Weight Training,,3239,0.0,169.0,activities/7194771607.gpx.gz,0.0,0.0,,,,,,,2022,3,Quarta,53.98333333333333
31,469,6772028395,"Mar 4, 2022, 3:28:34 PM",Treino academia,Weight Training,,2819,0.0,125.0,activities/7203256881.gpx.gz,0.0,0.0,,,,,,,2022,3,Sexta,46.98333333333333
32,470,6787710671,"Mar 7, 2022, 3:47:39 PM",Treino academia,Weight Training,,2895,0.0,123.0,activities/7220247036.gpx.gz,0.0,0.0,,,,,,,2022,3,Segunda,48.25
33,471,6794753799,"Mar 8, 2022, 10:03:27 PM",Caminhada na UFPE,Walk,,3368,4.68,149.0,activities/7227783237.gpx.gz,2.936,1.413,432.0,,,,,,2022,3,Terca,56.13333333333333
34,472,6799809502,"Mar 9, 2022, 10:04:23 PM",Treino academia,Weight Training,,2762,0.0,141.0,activities/7233249826.gpx.gz,0.0,0.0,,,,,,,2022,3,Quarta,46.03333333333333
35,473,6804961980,"Mar 10, 2022, 10:27:18 PM",Caminhada de aquecimento,Walk,,825,1.21,138.0,activities/7238791300.gpx.gz,1.913,1.475,112.0,,,,,,2022,3,Quinta,13.75
36,474,6804962320,"Mar 10, 2022, 10:41:32 PM",Corrida na UFPE,Run,,2430,5.51,191.0,activities/7238791685.gpx.gz,2.828,2.622,542.0,,,,,,2022,3,Quinta,40.5
37,475,6814426237,"Mar 12, 2022, 7:56:14 PM",Caminhada acompanhando Davi no patinete,Walk,,2032,3.7,183.0,activities/7249010080.gpx.gz,3.574,1.825,342.0,,,,,,2022,3,Sabado,33.86666666666667
38,476,6830717823,"Mar 15, 2022, 10:24:37 PM",Caminhada de aquecimento,Walk,,696,1.07,108.0,activities/7266581492.gpx.gz,1.866,1.541,99.0,,,,,,2022,3,Terca,11.6
39,477,6830718012,"Mar 15, 2022, 10:36:37 PM",Corrida na UFPE,Run,,2907,6.28,186.0,activities/7266581697.gpx.gz,2.82,2.414,615.0,,,,,,2022,3,Terca,48.45
40,478,6835764641,"Mar 16, 2022, 10:42:33 PM",Treino academia,Weight Training,,2895,0.0,177.0,activities/7271992761.gpx.gz,0.0,0.0,,,,,,,2022,3,Quarta,48.25
41,479,6856468820,"Mar 18, 2022, 10:30:20 PM",Treino academia,Weight Training,,3312,0.0,149.0,activities/7294396198.gpx.gz,0.0,0.0,,,,,,,2022,3,Sexta,55.2
42,480,6856469605,"Mar 19, 2022, 7:04:51 PM",Caminhada acompanhando Davi no patinete,Walk,,2001,2.27,132.0,activities/7294397079.gpx.gz,1.841,1.278,210.0,,,,,,2022,3,Sabado,33.35
43,481,6872709156,"Mar 23, 2022, 10:43:14 PM",Caminhada noturna na UFPE,Walk,,3205,4.12,129.0,activities/7311880222.gpx.gz,1.938,1.441,380.0,,,,,,2022,3,Quarta,53.41666666666666
44,482,6882526323,"Mar 25, 2022, 10:31:32 PM",Treino academia,Weight Training,,3403,0.0,161.0,activities/7322496399.gpx.gz,0.0,0.0,,,,,,,2022,3,Sexta,56.71666666666667
45,483,6904194744,"Mar 29, 2022, 10:13:03 PM",Caminhada na UFPE,Walk,,3624,4.94,154.0,activities/7346151291.gpx.gz,1.819,1.38,456.0,,,,,,2022,3,Terca,60.4
46,484,6909123728,"Mar 30, 2022, 10:16:05 PM",Treino academia,Weight Training,,3422,0.0,177.0,activities/7351498661.gpx.gz,0.0,0.0,,,,,,,2022,3,Quarta,57.03333333333333
47,485,6917440937,"Apr 1, 2022, 9:50:20 PM",Treino academia,Weight Training,,3391,0.0,142.0,activities/7360506778.gpx.gz,0.0,0.0,,,,,,,2022,4,Sexta,56.516666666666666
48,486,6937882598,"Apr 5, 2022, 10:57:46 PM",Treino academia,Weight Training,,3639,0.0,175.0,activities/7382670833.gpx.gz,0.0,0.0,,,,,,,2022,4,Terca,60.65
49,487,6947300126,"Apr 7, 2022, 10:18:57 PM",Caminhada de aquecimento,Walk,,2110,2.94,134.0,activities/7392832861.gpx.gz,1.666,1.396,271.0,,,,,,2022,4,Quinta,35.166666666666664
50,488,6947301781,"Apr 7, 2022, 10:55:31 PM",Corrida na UFPE,Run,,2179,4.7,175.0,activities/7392834627.gpx.gz,2.863,2.493,457.0,,,,,,2022,4,Quinta,36.31666666666667
51,489,6951491237,"Apr 8, 2022, 10:15:19 PM",Treino academia,Weight Training,,3433,0.0,145.0,activities/7397366634.gpx.gz,0.0,0.0,,,,,,,2022,4,Sexta,57.21666666666667
52,490,6977816851,"Apr 13, 2022, 9:56:31 PM",Treino academia,Weight Training,,3585,0.0,175.0,activities/7425886876.gpx.gz,0.0,0.0,,,,,,,2022,4,Quarta,59.75
53,491,6982921483,"Apr 14, 2022, 10:16:20 PM",Caminhada de aquecimento,Walk,,864,1.32,141.0,activities/7431415263.gpx.gz,2.001,1.533,122.0,,,,,,2022,4,Quinta,14.4
54,492,6982921889,"Apr 14, 2022, 10:31:09 PM",Corrida na praÃÂ§a do Engenho do Meio,Run,,2452,5.42,188.0,activities/7431415656.gpx.gz,3.213,2.689,529.0,,,,,,2022,4,Quinta,40.86666666666667
55,493,6993572253,"Apr 16, 2022, 7:26:43 PM",Caminhada acompanhando Davi no patinete,Walk,,3716,5.5,182.0,activities/7442989581.gpx.gz,7.643,1.908,507.0,,,,,,2022,4,Sabado,61.93333333333333
56,494,7009629461,"Apr 19, 2022, 10:11:21 PM",Treino academia,Weight Training,,3355,0.0,153.0,activities/7460491940.gpx.gz,0.0,0.0,,,,,,,2022,4,Terca,55.91666666666666
57,495,7015206061,"Apr 20, 2022, 10:49:07 PM",Treino academia,Weight Training,,4085,0.0,180.0,activities/7466494640.gpx.gz,0.0,0.0,,,,,,,2022,4,Quarta,68.08333333333333
58,496,7054566258,"Apr 22, 2022, 10:37:59 PM",Caminhada na UFPE,Walk,,2850,4.08,133.0,activities/7509171020.gpx.gz,2.818,1.432,376.0,,,,,,2022,4,Sexta,47.5
59,497,7054566603,"Apr 26, 2022, 10:23:05 PM",Treino academia,Weight Training,,3790,0.0,169.0,activities/7509171332.gpx.gz,0.0,0.0,,,,,,,2022,4,Terca,63.16666666666666
60,498,7061802076,"Apr 29, 2022, 9:59:20 PM",Treino academia,Weight Training,,4121,0.0,184.0,activities/7517005482.gpx.gz,0.0,0.0,,,,,,,2022,4,Sexta,68.68333333333334
61,499,7071212033,"May 1, 2022, 2:03:47 PM",Caminhada no Parque Santana,Walk,,3538,1.8,126.0,activities/7527252032.gpx.gz,7.685,1.315,166.0,,,,,,2022,5,Domingo,58.96666666666667
62,500,7086484490,"May 3, 2022, 10:01:15 PM",Caminhada na UFPE,Walk,,2706,3.74,152.0,activities/7543842375.gpx.gz,3.423,1.398,345.0,,,,,,2022,5,Terca,45.1
63,501,7089631047,"May 4, 2022, 10:48:06 PM",Treino academia,Weight Training,,3939,0.0,158.0,activities/7547238590.gpx.gz,0.0,0.0,,,,,,,2022,5,Quarta,65.65
64,502,7099601712,"May 6, 2022, 10:03:32 PM",Caminhada na UFPE,Walk,,1007,1.41,161.0,activities/7558098214.gpx.gz,1.782,1.4,130.0,,,,,,2022,5,Sexta,16.783333333333335
65,503,7099618115,"May 6, 2022, 11:16:50 PM",Corrida na UFPE,Run,,890,2.2,181.0,activities/7558115997.gpx.gz,2.842,2.474,238.0,,,,,,2022,5,Sexta,14.833333333333334
66,504,7099618301,"May 6, 2022, 10:28:58 PM",Caminhada na UFPE,Walk,,2597,3.24,183.0,activities/7558115803.gpx.gz,1.894,1.452,299.0,,,,,,2022,5,Sexta,43.28333333333333
67,505,7127705850,"May 11, 2022, 10:23:25 PM",Caminhada de aquecimento,Walk,,1403,2.01,142.0,activities/7588650614.gpx.gz,1.962,1.437,186.0,,,,,,2022,5,Quarta,23.383333333333333
68,506,7127706825,"May 11, 2022, 10:47:45 PM",Corrida na UFPE,Run,,2054,4.39,185.0,activities/7588651629.gpx.gz,2.761,2.44,428.0,,,,,,2022,5,Quarta,34.233333333333334
69,507,7133028307,"May 12, 2022, 10:12:01 PM",Treino academia,Weight Training,,4499,0.0,161.0,activities/7594446785.gpx.gz,0.0,0.0,,,,,,,2022,5,Quinta,74.98333333333333
70,508,7160413559,"May 14, 2022, 9:59:14 PM",Treino academia,Weight Training,,1253,2.02,136.0,activities/7624303074.gpx.gz,1.914,1.618,187.0,,,,,,2022,5,Sabado,20.883333333333333
71,509,7171334042,"May 14, 2022, 10:20:38 PM",Corrida na UFPE,Run,,1981,4.43,182.0,activities/7636137372.gpx.gz,2.777,2.635,430.0,,,,,,2022,5,Sabado,33.016666666666666
72,510,7171334289,"May 17, 2022, 10:11:41 PM",Treino academia,Weight Training,,3482,0.0,163.0,activities/7636137633.gpx.gz,0.0,0.0,,,,,,,2022,5,Terca,58.03333333333333
73,511,7171334451,"May 19, 2022, 10:15:58 PM",Treino academia,Weight Training,,3585,0.0,180.0,activities/7636137803.gpx.gz,0.0,0.0,,,,,,,2022,5,Quinta,59.75
74,512,7250482538,"Jun 3, 2022, 10:30:17 PM",Corrida ao entardecer,Run,,3555,5.8,,activities/7250482538.gpx,2.664,1.636,535.0,,,,,,2022,6,Sexta,59.25
75,513,7256080776,"Jun 4, 2022, 10:07:33 PM",Corrida ao entardecer,Run,,3200,7.41,,activities/7256080776.gpx,5.987,2.341,683.0,,,,,,2022,6,Sabado,53.333333333333336
76,514,7315579619,"Jun 15, 2022, 10:36:45 PM",Caminhada ao anoitecer,Hike,,1204,1.83,,activities/7315579619.gpx,2.648,1.571,169.0,,,,,,2022,6,Quarta,20.066666666666663
77,515,7315687305,"Jun 15, 2022, 10:57:17 PM",Corrida ao anoitecer,Run,,2032,4.93,,activities/7315687305.gpx,3.312,2.493,455.0,,,,,,2022,6,Quarta,33.86666666666667
78,516,7421653821,"Jul 5, 2022, 9:44:42 PM",Corrida ao anoitecer,Run,,2110,4.82,,activities/7421653821.gpx,4.548,2.352,445.0,,,,,,2022,7,Terca,35.166666666666664
79,517,7446836869,"Jul 10, 2022, 2:52:57 PM",Corrida da hora do almoÃÂ§o,Hike,,3093,5.02,,activities/7446836869.gpx,4.92,1.635,463.0,,,,,,2022,7,Domingo,51.55
80,518,7507285092,"Jul 21, 2022, 10:01:34 PM",Caminhada ao anoitecer,Hike,,3064,4.65,,activities/7507285092.gpx,6.868,1.52,429.0,,,,,,2022,7,Quinta,51.06666666666667
81,519,7545520215,"Jul 28, 2022, 10:36:44 PM",Caminhada ao anoitecer,Hike,,1857,3.01,,activities/7545520215.gpx,4.978,1.68,278.0,,,,,,2022,7,Quinta,30.95
82,520,7545629791,"Jul 28, 2022, 11:08:02 PM",Corrida ao anoitecer,Run,,2053,4.73,,activities/7545629791.gpx,3.568,2.391,436.0,,,,,,2022,7,Quinta,34.21666666666667
83,521,7560056397,"Jul 31, 2022, 3:17:22 PM",Caminhada da hora do almoÃÂ§o,Hike,,2896,4.64,,activities/7560056397.gpx,9.642,1.626,428.0,,,,,,2022,7,Domingo,48.266666666666666
84,522,7599354041,"Aug 7, 2022, 4:22:28 PM",Caminhada vespertina,Hike,,2870,4.77,,activities/7599354041.gpx,4.156,1.72,440.0,,,,,,2022,8,Domingo,47.833333333333336
85,523,7611734753,"Aug 9, 2022, 10:06:45 PM",Caminhada ao anoitecer,Hike,,3639,5.61,,activities/7611734753.gpx,4.9,1.542,517.0,,,,,,2022,8,Terca,60.65
86,524,7622748892,"Aug 11, 2022, 9:09:03 PM",Caminhada ao anoitecer,Hike,,2882,4.43,,activities/7622748892.gpx,6.078,1.54,409.0,,,,,,2022,8,Quinta,48.03333333333333
87,525,7622850108,"Aug 11, 2022, 9:59:13 PM",Corrida ao anoitecer,Run,,1805,4.19,,activities/7622850108.gpx,3.464,2.378,389.0,,,,,,2022,8,Quinta,30.08333333333333
88,526,7655808258,"Aug 15, 2022, 12:41:17 PM",Caminhada matinal na UFPE,Walk,,2834,3.32,,activities/8169120610.gpx.gz,5.05,1.623,306.0,,,,,,2022,8,Segunda,47.23333333333333
89,527,7655836067,"Aug 16, 2022, 10:52:52 AM",Caminhada matinal na UFPE,Walk,,1261,2.01,,activities/8169152211.gpx.gz,5.5,1.595,185.0,,,,,,2022,8,Terca,21.016666666666666
90,528,7655843229,"Aug 16, 2022, 11:14:27 AM",Corrida matinal na UFPE,Run,,915,2.3,,activities/8169160254.gpx.gz,6.59,2.531,213.0,,,,,,2022,8,Terca,15.25
91,529,7656226551,"Aug 17, 2022, 10:04:33 PM",Treino Funcional,Workout,,4396,0.0,151.0,activities/8169582715.gpx.gz,0.0,0.0,,,,,,,2022,8,Quarta,73.26666666666667
92,530,7656226679,"Aug 17, 2022, 11:18:37 PM",Treino elÃÂ­ptico academia,Elliptical,,542,0.0,165.0,activities/8169582799.gpx.gz,0.0,0.0,0.0,,,,,,2022,8,Quarta,9.033333333333331
93,531,7664589766,"Aug 18, 2022, 8:50:40 PM",Aquecimento antes da caminhada,Walk,,389,0.54,147.0,activities/8178948956.gpx.gz,4.88,1.39,50.0,,,,,,2022,8,Quinta,6.483333333333333
94,532,7664590157,"Aug 18, 2022, 8:57:38 PM",Caminhada na UFPE,Walk,,4323,4.7,177.0,activities/8178949214.gpx.gz,2.648,1.425,433.0,,,,,,2022,8,Quinta,72.05
95,533,7664590305,"Aug 18, 2022, 9:59:20 PM",Corrida na UFPE,Run,,1707,4.19,187.0,activities/8178949448.gpx.gz,3.936,2.515,387.0,,,,,,2022,8,Quinta,28.45
96,534,7681653654,"Aug 19, 2022, 10:32:45 PM",Treino academia,Workout,,3634,0.0,157.0,activities/8198312431.gpx.gz,0.0,0.0,,,,,,,2022,8,Sexta,60.56666666666667
97,535,7681653999,"Aug 21, 2022, 6:49:38 PM",NataÃÂ§ÃÂ£o,Swim,,1354,0.0,57.0,activities/8198312706.gpx.gz,0.0,0.0,,,,,,,2022,8,Domingo,22.566666666666663
98,536,7697546694,"Aug 24, 2022, 10:02:47 PM",Treino Funcional,Workout,,5143,0.0,169.0,activities/8216060141.gpx.gz,0.0,0.0,,,,,,,2022,8,Quarta,85.71666666666667
99,537,7703964823,"Aug 25, 2022, 10:18:35 PM",Caminhada na UFPE,Walk,,3308,4.23,134.0,activities/8223488027.gpx.gz,10.549,1.405,390.0,,,,,,2022,8,Quinta,55.13333333333333
100,538,7728015540,"Aug 26, 2022, 9:35:06 PM",Treino Funcional,Workout,,2778,0.0,174.0,activities/8250610593.gpx.gz,0.0,0.0,,,,,,,2022,8,Sexta,46.3
101,539,7728015852,"Aug 28, 2022, 4:18:28 PM",Caminhada na UFPE,Walk,,2640,4.3,142.0,activities/8250610892.gpx.gz,2.667,1.63,397.0,,,,,,2022,8,Domingo,44.0
102,540,7741719675,"Sep 1, 2022, 10:33:27 AM",Caminhada matinal na UFPE,Walk,,2411,3.8,147.0,activities/8265951646.gpx.gz,3.063,1.578,351.0,,,,,,2022,9,Quinta,40.18333333333333
103,541,7771138762,"Sep 6, 2022, 10:47:36 PM",Caminhada de aquecimento,Walk,,2007,2.97,138.0,activities/8299303548.tcx.gz,2.378,1.53,282.0,,,,,,2022,9,Terca,33.45
104,542,7771138898,"Sep 6, 2022, 11:21:20 PM",Corrida na UFPE - parte 1,Run,,444,1.0,156.0,activities/8299303715.tcx.gz,3.743,2.387,85.0,,,,,,2022,9,Terca,7.4
105,543,7771139086,"Sep 6, 2022, 11:30:32 PM",Corrida na UFPE - parte 2,Run,,1655,3.63,175.0,activities/8299303889.tcx.gz,3.745,2.408,336.0,,,,,,2022,9,Terca,27.58333333333333
106,544,7779856385,"Sep 7, 2022, 10:46:29 PM",Treino Funcional,Workout,,2375,0.0,141.0,activities/8309154071.tcx.gz,0.0,0.0,258.0,,,,,,2022,9,Quarta,39.583333333333336
107,545,7779856571,"Sep 8, 2022, 10:12:52 PM",Caminhada de aquecimento,Walk,,1271,2.01,153.0,activities/8309154281.tcx.gz,2.568,1.581,199.0,,,,,,2022,9,Quinta,21.183333333333334
108,546,7779856857,"Sep 8, 2022, 10:34:14 PM",Corrida na UFPE,Run,,2936,5.51,182.0,activities/8309154502.tcx.gz,4.067,2.63,479.0,,,,,,2022,9,Quinta,48.93333333333333
109,547,7785257701,"Sep 9, 2022, 10:11:23 PM",Treino Funcional,Workout,,3127,0.0,141.0,activities/8315261208.tcx.gz,0.0,0.0,386.0,,,,,,2022,9,Sexta,52.11666666666667
110,548,7801330100,"Sep 12, 2022, 10:54:51 AM",Caminhada matinal na UFPE,Walk,,2122,3.17,140.0,activities/8333460604.tcx.gz,2.719,1.513,298.0,,,,,,2022,9,Segunda,35.36666666666667
111,549,7806545964,"Sep 13, 2022, 8:54:25 PM",Caminhada na UFPE,Walk,,4292,6.05,139.0,activities/8339283241.tcx.gz,6.348,1.878,468.0,,,,,,2022,9,Terca,71.53333333333333
112,550,7806546370,"Sep 13, 2022, 9:51:27 PM",Corrida na UFPE,Run,,3193,5.75,183.0,activities/8339283702.tcx.gz,3.931,3.799,262.0,,,,,,2022,9,Terca,53.21666666666667
113,551,7816966788,"Sep 14, 2022, 10:02:40 PM",Treino Funcional,Workout,,2715,0.0,139.0,activities/8350954640.tcx.gz,0.0,0.0,304.0,,,,,,2022,9,Quarta,45.25
114,552,7816967042,"Sep 14, 2022, 10:51:00 PM",Treino Funcional,Workout,,1440,0.0,139.0,activities/8350954933.tcx.gz,0.0,0.0,125.0,,,,,,2022,9,Quarta,24.0
115,553,7816967391,"Sep 15, 2022, 10:22:39 PM",Caminhada na UFPE,Walk,,4146,4.68,129.0,activities/8350955215.tcx.gz,2.536,1.452,409.0,,,,,,2022,9,Quinta,69.1
116,554,7841671423,"Sep 20, 2022, 10:41:26 PM",Caminhada de aquecimento,Walk,,1204,2.02,134.0,activities/8378820037.tcx.gz,3.287,1.714,180.0,,,,,,2022,9,Terca,20.066666666666663
117,555,7841671538,"Sep 20, 2022, 11:01:47 PM",Corrida na UFPE,Run,,2745,6.49,252.0,activities/8378820155.tcx.gz,14.077,3.286,305.0,,,,,,2022,9,Terca,45.75
118,556,7849653479,"Sep 21, 2022, 9:55:08 PM",Treino Funcional,Workout,,4494,0.0,168.0,activities/8387764664.tcx.gz,0.0,0.0,618.0,,,,,,2022,9,Quarta,74.9
119,557,7854850998,"Sep 22, 2022, 10:18:39 PM",Caminhada de aquecimento,Walk,,1261,2.04,145.0,activities/8393592212.tcx.gz,2.869,1.624,188.0,,,,,,2022,9,Quinta,21.016666666666666
120,558,7854851207,"Sep 22, 2022, 10:39:56 PM",Corrida na UFPE,Run,,2294,5.38,181.0,activities/8393592425.tcx.gz,4.22,2.738,388.0,,,,,,2022,9,Quinta,38.23333333333333
121,559,7872789744,"Sep 26, 2022, 3:19:49 PM",Caminhada de aquecimento,Walk,,512,1.02,128.0,activities/8413996295.tcx.gz,8.349,2.009,64.0,,,,,,2022,9,Segunda,8.533333333333333
122,560,7872789798,"Sep 26, 2022, 3:28:37 PM",Corrida matinal na UFPE,Run,,1232,3.1,173.0,activities/8413996387.tcx.gz,3.645,2.93,194.0,,,,,,2022,9,Segunda,20.53333333333333
123,561,7877625093,"Sep 27, 2022, 10:26:07 PM",Caminhada de aquecimento,Walk,,753,1.22,130.0,activities/8419360236.tcx.gz,3.137,1.622,84.0,,,,,,2022,9,Terca,12.55
124,562,7877625271,"Sep 27, 2022, 10:38:53 PM",Corrida na UFPE,Run,,2211,5.32,179.0,activities/8419360392.tcx.gz,3.677,2.6,404.0,,,,,,2022,9,Terca,36.85
125,563,7877625353,"Sep 27, 2022, 11:16:05 PM",Caminhada de relaxamento,Walk,,660,1.02,126.0,activities/8419360554.tcx.gz,8.943,1.547,88.0,,,,,,2022,9,Terca,11.0
126,564,7884752270,"Sep 28, 2022, 10:17:14 PM",Treino Funcional,Workout,,4013,0.0,164.0,activities/8427334209.tcx.gz,0.0,0.0,558.0,,,,,,2022,9,Quarta,66.88333333333334
127,565,7920203538,"Sep 30, 2022, 10:29:16 PM",Treino Funcional,Workout,,3989,0.0,158.0,activities/8467230082.tcx.gz,0.0,0.0,465.0,,,,,,2022,9,Sexta,66.48333333333333
128,566,7920203685,"Oct 4, 2022, 10:06:21 PM",Caminhada na UFPE,Walk,,3584,4.85,156.0,activities/8467230274.tcx.gz,0.0,1.355,502.0,,,,,,2022,10,Terca,59.73333333333333
129,567,7920203915,"Oct 5, 2022, 10:15:12 PM",Treino Funcional,Workout,,2934,0.0,148.0,activities/8467230486.tcx.gz,0.0,0.0,354.0,,,,,,2022,10,Quarta,48.9
130,568,7920204074,"Oct 5, 2022, 11:05:00 PM",Corrida na esteira da academia,Run,,716,1.38,184.0,activities/8467230661.tcx.gz,0.0,1.927,164.0,,,,,,2022,10,Quarta,11.933333333333334
131,569,7932659109,"Oct 7, 2022, 9:19:00 PM",Caminhada noturna na UFPE,Walk,,3862,4.06,180.0,activities/8481347305.tcx.gz,2.739,1.051,646.0,,,,,,2022,10,Sexta,64.36666666666666
