,Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time.1,Moving Time,Distance.1,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate.1,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort.1,Commute.1,Total Weight Lifted,From Upload,Grade Adjusted Distance,Recovery,With Pet,Competition,Long Run,For a Cause,data_ano,data_mes,dia_semana,tempo_min
649,8411980832,"Jan 16, 2023, 9:49:19 PM",Treino Funcional,Workout,,5156,0.0,153.0,20.0,False,,,activities/9023696070.tcx.gz,,,5156.0,5156.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,111.0,,,609.0,,,20.0,0.0,,1.0,,,,,,,2023,1,Segunda,85.93333333333334
650,8411981068,"Jan 17, 2023, 9:49:21 PM",Caminhada noturna na UFPE,Walk,,4200,4.76,178.0,36.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/9023696199.tcx.gz,,,4200.0,4200.0,4768.2,15.487,1.135,37.7,29.2,9.8,20.1,16.9,0.2,,,68.0,60.0,,136.0,,,532.0,,,36.0,0.0,,1.0,,,,,,,2023,1,Terca,70.0
651,8482261950,"Jan 18, 2023, 10:00:38 PM",Treino academia,Workout,,4262,0.0,125.0,9.0,False,,,activities/9101648618.tcx.gz,,,4262.0,4262.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,93.0,,,341.0,,,9.0,0.0,,1.0,,,,,,,2023,1,Quarta,71.03333333333333
652,8482262070,"Jan 21, 2023, 12:42:22 PM",Trilha Hotel Pedra do Rodeadouro,Hike,,4655,2.58,135.0,7.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/9101648712.tcx.gz,,,4655.0,4655.0,2585.0,2.12,0.555,104.0,159.1,430.1,555.4,49.5,-2.1,,,76.0,52.0,,112.0,,,372.0,,,7.0,0.0,,1.0,,,,,,,2023,1,Sabado,77.58333333333333
653,8482262087,"Jan 30, 2023, 10:04:56 PM",Treino Funcional,Workout,,4076,0.0,154.0,12.0,False,,,activities/9101648791.tcx.gz,,,4076.0,4076.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,106.0,,,460.0,,,12.0,0.0,,1.0,,,,,,,2023,1,Segunda,67.93333333333334
654,8489462467,"Jan 31, 2023, 10:19:38 PM",Caminhada de aquecimento,Walk,,2135,2.28,139.0,5.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/9110673735.tcx.gz,,,2135.0,2135.0,2288.4,2.613,1.072,2.6,3.3,14.6,19.0,16.8,0.0,,,66.0,61.0,,121.0,,,281.0,,,5.0,0.0,,1.0,,,,,,,2023,1,Terca,35.583333333333336
655,8489465355,"Jan 31, 2023, 10:55:39 PM",Corrida na UFPE,Run,,1704,4.02,190.0,72.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/9110676731.tcx.gz,,,1704.0,1583.0,4024.6,3.705,2.542,0.0,0.1,14.4,15.5,1.9,0.0,,,89.0,88.0,,169.0,,,381.0,,,72.0,0.0,,1.0,4026.3,,,,,,2023,1,Terca,28.4
656,8520199573,"Feb 6, 2023, 10:04:02 PM",Treino academia,Weight Training,,3527,0.0,121.0,8.0,False,,,activities/9144994955.tcx.gz,,,3527.0,3527.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,98.0,,,337.0,,,8.0,0.0,,1.0,,,,,,,2023,2,Segunda,58.78333333333333
657,8531924577,"Feb 8, 2023, 10:04:42 PM",Treino academia,Weight Training,,3502,0.0,172.0,18.0,False,,,activities/9157923386.tcx.gz,,,3502.0,3502.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,55.0,55.0,,107.0,,,404.0,,,18.0,0.0,,1.0,,,,,,,2023,2,Quarta,58.36666666666667
658,8531924632,"Feb 7, 2023, 9:42:13 PM",Caminhada na UFPE,Walk,com Bernardo,5154,5.27,167.0,20.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/9157923268.tcx.gz,,,5154.0,5154.0,5272.2,2.888,1.023,0.0,1.8,13.2,16.8,3.5,0.0,,,66.0,58.0,,126.0,,,549.0,,,20.0,0.0,,1.0,,,,,,,2023,2,Terca,85.9
659,8564734002,"Feb 9, 2023, 10:21:01 PM",Caminhada de aquecimento,Walk,,1371,2.02,134.0,4.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/9194516185.tcx.gz,,,1371.0,1371.0,2022.8,3.737,1.475,3.5,3.0,14.8,19.0,15.2,0.0,,,66.0,49.0,,121.0,,,193.0,,,4.0,0.0,,1.0,,,,,,,2023,2,Quinta,22.85
660,8564734096,"Feb 13, 2023, 3:32:16 PM",Treino academia,Weight Training,,2495,0.0,160.0,14.0,False,,,activities/9194516328.tcx.gz,,,2495.0,2495.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,124.0,,,373.0,,,14.0,0.0,,1.0,,,,,,,2023,2,Segunda,41.583333333333336
661,8564734097,"Feb 9, 2023, 10:44:35 PM",Corrida na UFPE,Run,,2235,5.14,189.0,77.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/9194516293.tcx.gz,,,2235.0,2094.0,5146.4,4.488,2.458,0.0,0.1,14.4,16.4,6.5,0.0,,,89.0,87.0,,163.0,,,457.0,,,77.0,0.0,,1.0,5151.4,,,,,,2023,2,Quinta,37.25
662,8564734183,"Feb 14, 2023, 11:07:19 PM",Corrida rÃ¡pida na UFPE,Run,,2351,4.02,186.0,63.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/9194516464.tcx.gz,,,2351.0,2351.0,4022.0,0.0,1.711,0.0,,,,0.0,0.0,,,90.0,88.0,,155.0,,,423.0,,,63.0,0.0,,1.0,,,,,,,2023,2,Terca,39.18333333333333
663,8564734194,"Feb 14, 2023, 10:11:12 PM",Caminhada na UFPE,Walk,A distÃ¢ncia total da caminhada foi 4 Km. Esqueci de resumir o relÃ³gio depois da pausa da chuva.,3243,2.19,133.0,10.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/9194516435.tcx.gz,,,3243.0,3243.0,2198.0,0.0,0.678,0.0,,,,0.0,0.0,,,66.0,45.0,,112.0,,,217.0,,,10.0,0.0,,1.0,,,,,,,2023,2,Terca,54.05
664,8575886438,"Feb 15, 2023, 9:36:35 PM",Treino academia,Weight Training,,3020,0.0,180.0,21.0,False,,,activities/9206792447.tcx.gz,,,3020.0,3020.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,119.0,,,418.0,,,21.0,0.0,,1.0,,,,,,,2023,2,Quarta,50.333333333333336
665,8575886632,"Feb 16, 2023, 10:32:49 PM",Corrida rÃ¡pida,Run,,2107,3.24,182.0,14.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/9206792634.tcx.gz,,,2107.0,1139.0,3243.8,4.352,2.848,0.0,0.2,14.6,16.3,2.9,0.0,,,90.0,88.0,,138.0,,,205.0,,,14.0,0.0,,1.0,3245.0,,,,,,2023,2,Quinta,35.11666666666667
666,8575886666,"Feb 16, 2023, 9:35:12 PM",Caminhada na UFPE,Walk,,4321,4.35,144.0,11.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/9206792579.tcx.gz,,,4321.0,4321.0,4350.4,2.668,1.007,0.0,0.3,13.2,16.7,8.6,0.0,,,89.0,59.0,,120.0,,,426.0,,,11.0,0.0,,1.0,,,,,,,2023,2,Quinta,72.01666666666667
667,8592701533,"Feb 18, 2023, 7:43:02 PM",Caminhada na UFPE acompanhando Davi no patinete,Walk,,3063,5.0,178.0,17.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/9224958636.tcx.gz,,,3063.0,3063.0,5007.4,7.581,1.635,0.0,0.6,14.8,16.9,1.6,0.0,,,99.0,70.0,,127.0,,,461.0,,,17.0,0.0,,1.0,,,,,,,2023,2,Sabado,51.05
668,8603704086,"Feb 20, 2023, 10:28:00 PM",Caminhada de Aquecimento,Walk,,1341,2.13,147.0,6.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/9236574521.tcx.gz,,,1341.0,1341.0,2131.4,3.409,1.589,0.0,0.4,14.4,15.8,5.9,0.0,,,68.0,55.0,,130.0,,,213.0,,,6.0,0.0,,1.0,,,,,,,2023,2,Segunda,22.35
669,8603704122,"Feb 20, 2023, 10:50:40 PM",Corrida na UFPE,Run,,2320,3.41,178.0,30.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/9236574609.tcx.gz,,,2320.0,1111.0,3410.7,3.709,3.07,0.0,-0.5,14.4,15.1,1.1,0.0,,,89.0,87.0,,156.0,,,242.0,,,30.0,0.0,,1.0,3413.1,,,,,,2023,2,Segunda,38.666666666666664
670,8603704223,"Feb 21, 2023, 10:17:59 PM",Caminhada de Aquecimento,Walk,,1148,1.39,136.0,3.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/9236574700.tcx.gz,,,1148.0,1148.0,1393.2,3.618,1.214,0.0,0.4,14.4,15.8,1.1,0.0,,,69.0,65.0,,126.0,,,127.0,,,3.0,0.0,,1.0,,,,,,,2023,2,Terca,19.133333333333333
671,8603704353,"Feb 21, 2023, 10:33:07 PM",Corrida na UFPE,Run,,2508,5.01,187.0,83.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/9236574823.tcx.gz,,,2508.0,1753.0,5012.8,4.674,2.86,0.0,-0.3,14.4,15.8,2.5,0.0,,,91.0,89.0,,169.0,,,425.0,,,83.0,0.0,,1.0,5016.5,,,,,,2023,2,Terca,41.8
672,8616800334,"Feb 23, 2023, 9:28:19 PM",Caminhada na UFPE,Walk,,3010,4.29,157.0,16.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/9250352092.tcx.gz,,,3010.0,3010.0,4289.8,3.354,1.425,0.0,0.2,13.2,16.3,4.9,0.0,,,66.0,53.0,,128.0,,,461.0,,,16.0,0.0,,1.0,,,,,,,2023,2,Quinta,50.166666666666664
673,8636034421,"Feb 27, 2023, 10:42:05 AM",Caminhada matinal UFPE,Walk,,2927,3.23,122.0,5.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/9270660884.tcx.gz,,,2927.0,2927.0,3237.4,4.056,1.106,5.0,5.1,10.5,16.0,9.6,0.0,,,71.0,53.0,,101.0,,,220.0,,,5.0,0.0,,1.0,,,,,,,2023,2,Segunda,48.78333333333333
674,8636034450,"Feb 27, 2023, 10:48:04 PM",Treino academia,Workout,,3748,0.0,155.0,13.0,False,,,activities/9270661007.tcx.gz,,,3748.0,3748.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,63.0,63.0,,107.0,,,430.0,,,13.0,0.0,,1.0,,,,,,,2023,2,Segunda,62.46666666666667
675,8641647397,"Feb 28, 2023, 10:23:03 PM",Caminhada de aquecimento,Walk,,854,1.26,135.0,3.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/9276506298.tcx.gz,,,854.0,854.0,1268.9,2.309,1.486,3.6,2.6,14.8,19.0,10.7,0.1,,,64.0,44.0,,119.0,,,116.0,,,3.0,0.0,,1.0,,,,,,,2023,2,Terca,14.233333333333333
676,8641647580,"Feb 28, 2023, 10:37:32 PM",Corrida na UFPE,Run,,3326,5.54,189.0,77.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/9276506381.tcx.gz,,,3326.0,2019.0,5541.9,4.662,2.745,0.0,0.3,14.4,15.8,2.7,0.0,,,89.0,87.0,,163.0,,,457.0,,,77.0,0.0,,1.0,5544.1,,,,,,2023,2,Terca,55.43333333333333
677,8660950074,"Mar 2, 2023, 9:35:31 PM",Treino academia,Workout,,4008,0.0,148.0,11.0,False,,,activities/9297135804.tcx.gz,,,4008.0,4008.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,105.0,,,444.0,,,11.0,0.0,,1.0,,,,,,,2023,3,Quinta,66.8
678,8660950148,"Mar 4, 2023, 8:31:15 PM",Caminhada de Aquecimento,Walk,,1207,1.5,140.0,3.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/9297135858.tcx.gz,,,1207.0,1207.0,1508.6,2.659,1.25,0.0,-0.7,14.4,15.8,7.4,0.0,,,70.0,55.0,,125.0,,,170.0,,,3.0,0.0,,1.0,,,,,,,2023,3,Sabado,20.116666666666667
679,8660950220,"Mar 4, 2023, 8:51:36 PM",Corrida na UFPE,Run,,3274,5.63,187.0,80.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/9297135909.tcx.gz,,,3274.0,1976.0,5632.8,14.21,2.851,71.1,73.3,4.6,22.6,21.3,0.0,,,91.0,88.0,,165.0,,,518.0,,,80.0,0.0,,1.0,5876.5,,,,,,2023,3,Sabado,54.56666666666667
680,8675037265,"Mar 5, 2023, 2:44:11 PM",Caminhada,Walk,,2030,1.05,139.0,3.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/9312067004.tcx.gz,,,2030.0,2030.0,1055.2,1.789,0.52,0.0,-0.5,15.4,16.0,2.6,0.0,,,84.0,51.0,,102.0,,,195.0,,,3.0,0.0,,1.0,,,,,,,2023,3,Domingo,33.833333333333336
681,8675037366,"Mar 6, 2023, 9:47:32 PM",Caminhada de Aquecimento,Walk,,1367,2.01,134.0,4.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/9312067142.tcx.gz,,,1367.0,1367.0,2009.8,5.378,1.47,0.0,-0.4,14.8,15.8,1.8,0.0,,,67.0,60.0,,115.0,,,177.0,,,4.0,0.0,,1.0,,,,,,,2023,3,Segunda,22.783333333333335
682,8675037721,"Mar 6, 2023, 10:10:32 PM",Corrida na UFPE,Run,,1981,4.03,182.0,26.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/9312067464.tcx.gz,,,1981.0,1572.0,4029.9,3.524,2.564,0.0,0.5,14.4,15.8,2.8,0.0,,,90.0,88.0,,145.0,,,305.0,,,26.0,0.0,,1.0,4031.4,,,,,,2023,3,Segunda,33.016666666666666
683,8680830675,"Mar 7, 2023, 10:33:57 PM",Pedalada noturna na UFPE,Ride,,4440,14.62,148.0,13.0,False,,,activities/9318123507.tcx.gz,,,4440.0,3633.0,14624.6,8.245,4.025,0.0,0.7,13.3,16.7,12.8,0.0,,,,,,112.0,,34.0,453.0,,,13.0,0.0,,1.0,,,,,,,2023,3,Terca,74.0
684,8746583337,"Mar 8, 2023, 10:00:53 PM",Treino academia,Weight Training,,821,0.0,107.0,1.0,False,,,activities/9387451104.tcx.gz,,,821.0,821.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,90.0,,,63.0,,,1.0,0.0,,1.0,,,,,,,2023,3,Quarta,13.683333333333334
685,8746583445,"Mar 8, 2023, 10:14:47 PM",Treino academia,Weight Training,,3108,0.0,143.0,9.0,False,,,activities/9387451159.tcx.gz,,,3108.0,3108.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,110.0,,,377.0,,,9.0,0.0,,1.0,,,,,,,2023,3,Quarta,51.8
686,8746583456,"Mar 10, 2023, 11:24:26 PM",Treino academia,Weight Training,,2981,0.0,134.0,7.0,False,,,activities/9387451218.tcx.gz,,,2981.0,2981.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,102.0,,,307.0,,,7.0,0.0,,1.0,,,,,,,2023,3,Sexta,49.68333333333333
687,8746583515,"Mar 14, 2023, 12:13:29 AM",Pedalada noturna no Alphaville,Ride,Pedalada com bicicleta elÃ©trica ,382,2.2,111.0,0.0,False,,,activities/9387451253.tcx.gz,,,382.0,365.0,2200.1,9.393,6.028,69.5,73.3,76.4,114.9,30.6,-0.2,,,,,,95.0,,202.0,33.0,,,0.0,0.0,,1.0,,,,,,,2023,3,Terca,6.366666666666666
688,8746583611,"Mar 16, 2023, 9:55:13 PM",Caminhada de Aquecimento,Walk,,1923,2.87,159.0,22.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/9387451317.tcx.gz,,,1923.0,1923.0,2873.0,3.919,1.494,10.3,10.6,12.8,19.6,14.1,0.0,,,67.0,61.0,,139.0,,,335.0,,,22.0,0.0,,1.0,,,,,,,2023,3,Quinta,32.05
689,8746583697,"Mar 16, 2023, 10:27:39 PM",Corrida na UFPE,Run,,1336,3.12,189.0,57.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/9387451431.tcx.gz,,,1336.0,1173.0,3121.3,8.577,2.661,0.0,-0.3,14.4,15.5,1.7,0.0,,,91.0,89.0,,170.0,,,285.0,,,57.0,0.0,,1.0,3122.8,,,,,,2023,3,Quinta,22.266666666666666
690,8746583799,"Mar 18, 2023, 8:43:23 PM",Caminhada de Aquecimento,Walk,,1297,1.98,145.0,4.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/9387451504.tcx.gz,,,1297.0,1297.0,1985.7,5.385,1.531,0.0,0.0,14.2,16.2,10.1,0.0,,,64.0,56.0,,121.0,,,183.0,,,4.0,0.0,,1.0,,,,,,,2023,3,Sabado,21.616666666666667
691,8746583823,"Mar 18, 2023, 9:05:16 PM",Corrida na UFPE,Run,,2135,3.48,183.0,61.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/9387451570.tcx.gz,,,2135.0,1381.0,3481.9,5.541,2.521,0.0,0.4,14.5,15.8,2.7,0.0,,,91.0,88.0,,167.0,,,331.0,,,61.0,0.0,,1.0,3482.6,,,,,,2023,3,Sabado,35.583333333333336
692,8766982850,"Mar 20, 2023, 10:01:31 PM",Treino academia,Weight Training,,3765,0.0,124.0,8.0,False,,,activities/9408787000.tcx.gz,,,3765.0,3765.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,95.0,,,336.0,,,8.0,0.0,,1.0,,,,,,,2023,3,Segunda,62.75
693,8766982901,"Mar 21, 2023, 10:38:39 PM",Bicicleta na academia,Ride,,708,0.0,111.0,1.0,False,,,activities/9408787047.tcx.gz,,,708.0,708.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,87.0,,,53.0,,,1.0,0.0,,1.0,,,,,,,2023,3,Terca,11.8
694,8766982908,"Mar 21, 2023, 9:55:20 PM",Treino academia,Weight Training,,2719,0.0,164.0,16.0,False,,,activities/9408787023.tcx.gz,,,2719.0,2719.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,117.0,,,314.0,,,16.0,0.0,,1.0,,,,,,,2023,3,Terca,45.31666666666667
695,8766983054,"Mar 22, 2023, 9:51:23 PM",Caminhada na UFPE,Walk,,4310,4.28,130.0,9.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/9408787129.tcx.gz,,,4310.0,4310.0,4280.5,2.458,0.993,2.9,0.5,13.3,18.1,11.1,0.1,,,65.0,53.0,,114.0,,,388.0,,,9.0,0.0,,1.0,,,,,,,2023,3,Quarta,71.83333333333333
696,8799453458,"Mar 24, 2023, 9:38:09 PM",Treino academia,Weight Training,,3360,0.0,125.0,8.0,False,,,activities/9443073978.tcx.gz,,,3360.0,3360.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,101.0,,,5.0,,,8.0,0.0,,1.0,,,,,,,2023,3,Sexta,56.0
697,8799453617,"Mar 25, 2023, 8:23:14 PM",Caminhada de Aquecimento,Walk,,2152,2.05,150.0,6.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/9443074090.tcx.gz,,,2152.0,2152.0,2052.3,2.808,0.954,0.0,-0.5,14.8,16.0,3.4,0.0,,,65.0,59.0,,125.0,,,207.0,,,6.0,0.0,,1.0,,,,,,,2023,3,Sabado,35.86666666666667
698,8799453710,"Mar 25, 2023, 8:46:33 PM",Corrida na UFPE,Run,,2859,5.28,180.0,40.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/9443074210.tcx.gz,,,2859.0,1882.0,5284.4,3.82,2.808,31.7,34.4,6.5,18.8,22.0,-0.1,,,91.0,88.0,,148.0,,,375.0,,,40.0,0.0,,1.0,5385.4,,,,,,2023,3,Sabado,47.65
699,8799453757,"Mar 28, 2023, 3:53:15 PM",Treino academia,Weight Training,,2806,0.0,136.0,8.0,False,,,activities/9443074328.tcx.gz,,,2806.0,2806.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,109.0,,,329.0,,,8.0,0.0,,1.0,,,,,,,2023,3,Terca,46.766666666666666
700,8824943341,"Mar 30, 2023, 10:10:57 PM",Caminhada de Aquecimento,Walk,,1480,0.78,134.0,1.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/9469947302.tcx.gz,,,1480.0,1480.0,783.7,3.203,0.53,0.0,-0.8,14.6,15.5,1.1,0.1,,,63.0,59.0,,122.0,,,192.0,,,1.0,0.0,,1.0,,,,,,,2023,3,Quinta,24.666666666666668
701,8824945213,"Mar 30, 2023, 10:35:52 PM",Corrida na UFPE,Run,,2350,4.14,181.0,26.0,False,,ASICS pulse gel 13 Asics Pulse Gel 13,activities/9469949222.tcx.gz,,,2350.0,1692.0,4147.1,4.576,2.451,2.5,3.5,14.4,17.6,12.6,0.0,,,91.0,88.0,,144.0,,,307.0,,,26.0,0.0,,1.0,4156.2,,,,,,2023,3,Quinta,39.166666666666664
