,Unnamed: 0,Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Filename,Max Speed,Average Speed,Calories,Recovery,With Pet,Competition,Long Run,For a Cause,data_ano,data_mes,dia_semana,tempo_min
20,220,4697513092,"Jan 27, 2021, 11:03:55 PM",Funcional,Workout,,2306,0.0,128.0,activities/5015305451.gpx.gz,0.0,0.0,0.0,,,,,,2021,1,Quarta,38.43333333333333
21,221,4697513706,"Jan 28, 2021, 9:53:34 PM",Caminhada de aquecimento,Walk,,754,1.22,152.0,activities/5015306095.gpx.gz,2.0,1.6185675859451294,112.4610824584961,,,,,,2021,1,Quinta,12.566666666666666
22,222,4697514386,"Jan 28, 2021, 10:06:49 PM",Corrida na UFPE,Run,,2550,6.01,185.0,activities/5015306706.gpx.gz,2.700000047683716,2.359254837036133,588.5868530273438,,,,,,2021,1,Quinta,42.5
23,223,4724987540,"Feb 1, 2021, 10:49:43 PM",Funcional,Workout,,3052,0.0,152.0,activities/5043915174.gpx.gz,0.0,0.0,,,,,,,2021,2,Segunda,50.86666666666667
24,224,4724988018,"Feb 2, 2021, 10:36:23 PM",Caminhada de aquecimento,Walk,,795,1.24,167.0,activities/5043915722.gpx.gz,2.0,1.560628890991211,114.33174896240234,,,,,,2021,2,Terca,13.25
25,225,4724988643,"Feb 2, 2021, 10:50:09 PM",Corrida na UFPE,Run,,2630,6.01,184.0,activities/5043916272.gpx.gz,3.0999999046325684,2.30651593208313,593.9777221679688,,,,,,2021,2,Terca,43.833333333333336
26,226,4737854205,"Feb 4, 2021, 10:31:41 PM",Pedalada na UFPE,Ride,,4525,18.77,181.0,activities/5057231309.gpx.gz,5.400000095367432,4.148972511291504,206.9784393310547,,,,,,2021,2,Quinta,75.41666666666667
27,227,4741098272,"Feb 5, 2021, 11:06:15 PM",Funcional,Workout,,3246,0.0,141.0,activities/5060591886.gpx.gz,0.0,0.0,,,,,,,2021,2,Sexta,54.1
28,228,4747249063,"Feb 6, 2021, 7:56:23 PM",Caminhada acompanhando Davi na bike,Walk,,3726,3.09,180.0,activities/5067002855.gpx.gz,2.700000047683716,1.239053726196289,284.7650146484375,,,,,,2021,2,Sabado,62.1
29,229,4763253647,"Feb 8, 2021, 11:18:55 PM",Funcional,Workout,,1800,0.0,147.0,activities/5083592095.gpx.gz,0.0,0.0,,,,,,,2021,2,Segunda,30.0
30,230,4763254038,"Feb 9, 2021, 10:22:28 PM",Caminhada na UFPE,Walk,,3215,5.02,185.0,activities/5083592493.gpx.gz,14.100000381469728,1.582886815071106,462.8283996582031,,,,,,2021,2,Terca,53.583333333333336
31,231,4776334032,"Feb 11, 2021, 10:14:08 PM",Caminhada na UFPE,Walk,,3357,5.13,184.0,activities/5097156221.gpx.gz,1.899999976158142,1.5306822061538696,473.5179138183594,,,,,,2021,2,Quinta,55.95
32,232,4793783163,"Feb 13, 2021, 7:29:44 PM",Caminhada acompanhando Davi na bike,Walk,,1798,1.98,146.0,activities/5115270580.gpx.gz,1.7999999523162842,1.2967973947525024,182.8367919921875,,,,,,2021,2,Sabado,29.966666666666665
33,233,4793783298,"Feb 13, 2021, 8:01:18 PM",Corrida na UFPE,Run,,1296,3.0,190.0,activities/5115270722.gpx.gz,2.799999952316284,2.383955478668213,305.1488342285156,,,,,,2021,2,Sabado,21.6
34,234,4793783464,"Feb 15, 2021, 11:08:32 PM",Caminhada na UFPE,Walk,Com Bernardo,3169,4.8,189.0,activities/5115270903.gpx.gz,2.0,1.5148627758026123,442.3800964355469,,,,,,2021,2,Segunda,52.81666666666667
35,235,4804530293,"Feb 17, 2021, 10:44:42 PM",Caminhada na UFPE,Walk,Com Bernardo,2919,4.33,195.0,activities/5126374418.gpx.gz,2.299999952316284,1.4863309860229492,399.8063354492188,,,,,,2021,2,Quarta,48.65
36,236,4814450273,"Feb 19, 2021, 10:22:23 PM",Caminhada na UFPE,Walk,,3346,5.1,175.0,activities/5136648741.gpx.gz,1.899999976158142,1.5254333019256592,470.3479309082031,,,,,,2021,2,Sexta,55.766666666666666
37,237,4835047170,"Feb 20, 2021, 10:55:17 PM",Funcional,Workout,,3576,0.0,144.0,activities/5158111180.gpx.gz,0.0,0.0,,,,,,,2021,2,Sabado,59.6
38,238,4835047759,"Feb 22, 2021, 10:19:51 PM",Caminhada na UFPE,Walk,,3354,4.82,179.0,activities/5158112034.gpx.gz,5.099999904632568,1.4700791835784912,444.6101379394531,,,,,,2021,2,Segunda,55.9
39,239,4838670892,"Feb 23, 2021, 10:43:46 PM",Funcional,Workout,,2996,0.0,145.0,activities/5161855348.gpx.gz,0.0,0.0,,,,,,,2021,2,Terca,49.93333333333333
40,240,4850479330,"Feb 25, 2021, 10:12:23 PM",Caminhada de aquecimento,Walk,,666,1.02,149.0,activities/5174108553.gpx.gz,1.899999976158142,1.5438438653945925,94.7496566772461,,,,,,2021,2,Quinta,11.1
41,241,4850479767,"Feb 25, 2021, 10:24:08 PM",Corrida na UFPE,Run,,2714,6.04,186.0,activities/5174108981.gpx.gz,2.700000047683716,2.231240749359131,591.7476196289062,,,,,,2021,2,Quinta,45.23333333333333
42,242,4862113572,"Feb 27, 2021, 11:13:11 PM",Funcional,Workout,,2887,0.0,159.0,activities/5186357890.gpx.gz,0.0,0.0,,,,,,,2021,2,Sabado,48.11666666666667
43,243,4868528586,"Feb 28, 2021, 7:56:06 PM",Caminhada de aquecimento,Walk,,709,1.01,154.0,activities/5193120217.gpx.gz,1.7999999523162842,1.4241185188293457,93.04486846923828,,,,,,2021,2,Domingo,11.816666666666666
44,244,4868540402,"Feb 28, 2021, 8:08:30 PM",Corrida na UFPE,Run,,2720,6.04,185.0,activities/5193132449.gpx.gz,2.799999952316284,2.2317442893981934,614.4075927734375,,,,,,2021,2,Domingo,45.333333333333336
45,245,4880498101,"Mar 1, 2021, 11:04:05 PM",Funcional,Workout,,2422,0.0,165.0,activities/5206434054.gpx.gz,0.0,0.0,,,,,,,2021,3,Segunda,40.36666666666667
46,246,4880498727,"Mar 2, 2021, 10:03:20 PM",Caminhada na UFPE,Walk,,3552,5.3,142.0,activities/5206434706.gpx.gz,2.0,1.5111966133117676,488.7965393066406,,,,,,2021,3,Terca,59.2
47,247,4891772496,"Mar 4, 2021, 10:26:24 PM",Caminhada na praÃÂ§a do Bom Pastor,Walk,,3456,4.89,182.0,activities/5218236253.gpx.gz,2.200000047683716,1.4155092239379885,450.8027038574219,,,,,,2021,3,Quinta,57.6
48,248,4915280162,"Mar 8, 2021, 10:39:21 PM",Caminhada na praÃÂ§a do Engenho do Meio,Walk,,2520,3.57,183.0,activities/5243076373.gpx.gz,2.0999999046325684,1.416785717010498,329.0067138671875,,,,,,2021,3,Segunda,42.0
49,249,4921007371,"Mar 9, 2021, 10:03:51 PM",Caminhada de aquecimento,Walk,,749,1.01,147.0,activities/5249116138.gpx.gz,1.7999999523162842,1.35420560836792,93.46875762939452,,,,,,2021,3,Terca,12.483333333333333
50,250,4921008386,"Mar 9, 2021, 10:16:56 PM",Corrida pelo Cavouco,Run,,2928,6.04,184.0,activities/5249117127.gpx.gz,2.5999999046325684,2.065368890762329,594.106689453125,,,,,,2021,3,Terca,48.8
51,251,4921008518,"Mar 9, 2021, 11:06:12 PM",Caminhada de relaxamento,Walk,,537,0.69,141.0,activities/5249117334.gpx.gz,1.600000023841858,1.2854748964309692,63.61183547973633,,,,,,2021,3,Terca,8.95
52,252,4931507144,"Mar 11, 2021, 10:01:21 PM",Caminhada na praÃÂ§a do Bom Pastor,Walk,,1468,2.04,124.0,activities/5260189265.gpx.gz,1.7999999523162842,1.394209861755371,188.6054534912109,,,,,,2021,3,Quinta,24.466666666666665
53,253,4931510361,"Mar 11, 2021, 10:26:22 PM",Corrida na praÃÂ§a do Bom Pastor,Run,,493,1.05,171.0,activities/5260192584.gpx.gz,2.5999999046325684,2.1419878005981445,113.06927490234376,,,,,,2021,3,Quinta,8.216666666666667
54,254,4931510866,"Mar 11, 2021, 10:35:11 PM",Caminhada de recuperaÃÂ§ÃÂ£o,Walk,,1182,1.65,150.0,activities/5260193160.gpx.gz,1.7999999523162842,1.4016073942184448,152.66656494140625,,,,,,2021,3,Quinta,19.7
55,255,4936029892,"Mar 12, 2021, 8:57:20 PM",Caminhada na praÃÂ§a do Bom Pastor,Walk,,2911,4.05,183.0,activities/5264972086.gpx.gz,2.0,1.391240119934082,373.2023315429688,,,,,,2021,3,Sexta,48.516666666666666
56,256,4970224068,"Mar 15, 2021, 10:03:41 PM",Funcional,Workout,,2666,0.0,153.0,activities/5300860174.gpx.gz,0.0,0.0,,,,,,,2021,3,Segunda,44.43333333333333
57,257,4970224627,"Mar 18, 2021, 9:54:47 PM",Caminhada na praÃÂ§a do Bom Pastor,Walk,,3984,5.06,152.0,activities/5300860724.gpx.gz,2.0999999046325684,1.438166856765747,467.0304870605469,,,,,,2021,3,Quinta,66.4
58,258,4987885747,"Mar 19, 2021, 10:37:51 PM",Funcional,Workout,,2047,0.0,147.0,activities/5319349128.gpx.gz,0.0,0.0,,,,,,,2021,3,Sexta,34.11666666666667
59,259,4987886821,"Mar 21, 2021, 3:46:35 PM",Caminhada da manhÃÂ£,Walk,,4747,6.37,158.0,activities/5319350159.gpx.gz,2.400000095367432,1.557750582695007,587.1124267578125,,,,,,2021,3,Domingo,79.11666666666666
60,260,4999343872,"Mar 22, 2021, 9:41:42 PM",Funcional,Weight Training,,3181,0.0,168.0,activities/5331336421.gpx.gz,0.0,0.0,,,,,,,2021,3,Segunda,53.016666666666666
61,261,4999344581,"Mar 23, 2021, 10:17:07 PM",Caminhada de aquecimento,Walk,,940,1.39,172.0,activities/5331337191.gpx.gz,2.0,1.5608744621276855,128.3018341064453,,,,,,2021,3,Terca,15.666666666666666
62,262,4999345176,"Mar 23, 2021, 10:33:23 PM",Corrida na praÃÂ§a do Bom Pastor,Run,,2318,5.04,178.0,activities/5331337793.gpx.gz,3.0999999046325684,2.2156784534454346,523.2426147460938,,,,,,2021,3,Terca,38.63333333333333
63,263,5007784514,"Mar 24, 2021, 10:34:23 PM",Funcional,Weight Training,,3119,0.0,159.0,activities/5340202490.gpx.gz,0.0,0.0,,,,,,,2021,3,Quarta,51.98333333333333
64,264,5011255020,"Mar 25, 2021, 10:23:44 PM",Caminhada na praÃÂ§a do Engenho do Meio,Walk,,4747,6.33,193.0,activities/5343828594.gpx.gz,2.799999952316284,1.371515154838562,583.9055786132812,,,,,,2021,3,Quinta,79.11666666666666
65,265,5041161259,"Mar 30, 2021, 10:03:09 PM",Caminhada na praÃÂ§a do Bom Pastor,Walk,,3272,4.47,183.0,activities/5375222687.gpx.gz,1.7999999523162842,1.3664730787277222,412.0163269042969,,,,,,2021,3,Terca,54.53333333333333
66,266,5052370137,"Apr 1, 2021, 9:57:37 PM",Funcional,Workout,,849,0.0,138.0,activities/5386983199.gpx.gz,0.0,0.0,,,,,,,2021,4,Quinta,14.15
67,267,5052370597,"Apr 1, 2021, 10:13:48 PM",Caminha na praÃÂ§a do Bom Pastor,Walk,,3880,5.01,190.0,activities/5386983630.gpx.gz,1.899999976158142,1.2933247089385986,462.4229431152344,,,,,,2021,4,Quinta,64.66666666666667
68,268,5063519245,"Apr 2, 2021, 3:17:20 PM",Caminhada de aquecimento,Walk,,772,1.1,149.0,activities/5398699270.gpx.gz,1.7999999523162842,1.432124376296997,101.88214874267578,,,,,,2021,4,Sexta,12.866666666666667
69,269,5063519550,"Apr 2, 2021, 3:30:53 PM",Corrida na fÃÂ¡brica de Brennand,Run,,1552,3.07,185.0,activities/5398699648.gpx.gz,2.900000095367432,1.997918009757996,474.9739074707031,,,,,,2021,4,Sexta,25.866666666666667
70,270,5064714285,"Apr 3, 2021, 10:16:58 PM",Caminhada de aquecimento,Walk,,1358,2.0,160.0,activities/5399965407.gpx.gz,1.7999999523162842,1.4743740558624268,184.50473022460932,,,,,,2021,4,Sabado,22.633333333333333
71,271,5064715015,"Apr 3, 2021, 10:40:28 PM",Corrida pelo Cavouco,Run,,2816,6.02,165.0,activities/5399966144.gpx.gz,2.5999999046325684,2.175316333770752,604.7501831054688,,,,,,2021,4,Sabado,46.93333333333333
72,272,5064715107,"Apr 3, 2021, 11:28:27 PM",Caminhada de relaxamento,Walk,,620,0.81,140.0,activities/5399966365.gpx.gz,2.5,1.3200000524520874,75.4163818359375,,,,,,2021,4,Sabado,10.333333333333334
73,273,5076882740,"Apr 5, 2021, 9:54:46 PM",Caminhada de aquecimento,Walk,,1381,2.01,172.0,activities/5412715652.gpx.gz,2.0999999046325684,1.4564083814620972,185.3433074951172,,,,,,2021,4,Segunda,23.016666666666666
74,274,5076883480,"Apr 5, 2021, 10:18:58 PM",Corrida pelo Cavouco,Run,,2462,5.15,189.0,activities/5412716349.gpx.gz,2.5,2.09281063079834,531.25048828125,,,,,,2021,4,Segunda,41.03333333333333
75,275,5090276879,"Apr 6, 2021, 10:05:12 PM",Funcional,Workout,,1374,0.0,152.0,activities/5426696344.gpx.gz,0.0,0.0,,,,,,,2021,4,Terca,22.9
76,276,5090284882,"Apr 7, 2021, 10:01:04 PM",Funcional,Workout,,3018,0.0,152.0,activities/5426704616.gpx.gz,0.0,0.0,,,,,,,2021,4,Quarta,50.3
77,277,5118895745,"Apr 9, 2021, 9:01:11 PM",Caminhada,Walk,,564,0.72,129.0,activities/5456681834.gpx.gz,2.200000047683716,1.2921985387802124,67.1596450805664,,,,,,2021,4,Sexta,9.4
78,278,5118898289,"Apr 9, 2021, 9:24:09 PM",Caminhada na praÃÂ§a do Bom Pastor,Walk,,3495,4.46,151.0,activities/5456684469.gpx.gz,1.7999999523162842,1.3249703645706177,411.2238464355469,,,,,,2021,4,Sexta,58.25
79,279,5118899811,"Apr 12, 2021, 11:12:11 PM",Funcional,Workout,,3854,0.0,140.0,activities/5456686117.gpx.gz,0.0,0.0,,,,,,,2021,4,Segunda,64.23333333333333
80,280,5123074254,"Apr 13, 2021, 9:57:47 PM",Caminhada de aquecimento,Walk,,1359,2.01,185.0,activities/5461024537.gpx.gz,2.0999999046325684,1.4791758060455322,185.241943359375,,,,,,2021,4,Terca,22.65
81,281,5123074639,"Apr 13, 2021, 10:21:43 PM",Corrida pelo Cavouco,Run,,2825,6.02,179.0,activities/5461024897.gpx.gz,3.0,2.131681442260742,591.434326171875,,,,,,2021,4,Terca,47.083333333333336
82,282,5139294176,"Apr 14, 2021, 10:37:13 PM",Funcional,Workout,,4101,0.0,132.0,activities/5477909656.gpx.gz,0.0,0.0,,,,,,,2021,4,Quarta,68.35
83,283,5139294365,"Apr 16, 2021, 10:24:16 PM",Caminhada de aquecimento,Walk,,674,1.0,181.0,activities/5477909886.gpx.gz,1.7999999523162842,1.4856083393096924,92.2707977294922,,,,,,2021,4,Sexta,11.233333333333333
84,284,5139294735,"Apr 16, 2021, 10:36:10 PM",Corrida pelo Cavouco,Run,,3177,6.81,191.0,activities/5477910249.gpx.gz,2.700000047683716,2.1530508995056152,684.903076171875,,,,,,2021,4,Sexta,52.95
85,285,5169074962,"Apr 20, 2021, 10:30:41 PM",Caminhada de aquecimento,Walk,,656,1.02,149.0,activities/5508915515.gpx.gz,1.899999976158142,1.5637195110321045,94.52849578857422,,,,,,2021,4,Terca,10.933333333333334
86,286,5169075523,"Apr 20, 2021, 10:42:32 PM",Corrida na UFPE,Run,,2444,6.01,183.0,activities/5508916078.gpx.gz,3.299999952316284,2.4748356342315674,612.0577392578125,,,,,,2021,4,Terca,40.73333333333333
87,287,5169076009,"Apr 21, 2021, 8:16:33 PM",Caminhada acompanhando Davi na bike,Walk,,2312,2.86,178.0,activities/5508916607.gpx.gz,1.7999999523162842,1.2556917667388916,264.2890625,,,,,,2021,4,Quarta,38.53333333333333
88,288,5175241331,"Apr 22, 2021, 10:27:30 PM",Caminhada de aquecimento,Walk,,539,0.83,147.0,activities/5515306006.gpx.gz,1.899999976158142,1.543784737586975,76.67884826660156,,,,,,2021,4,Quinta,8.983333333333333
89,289,5175241533,"Apr 22, 2021, 10:37:11 PM",Corrida na UFPE,Run,,2022,5.02,188.0,activities/5515306166.gpx.gz,3.299999952316284,2.4888007640838623,509.0513305664063,,,,,,2021,4,Quinta,33.7
90,290,5204844835,"Apr 27, 2021, 10:04:09 PM",Caminhada de aquecimento,Walk,,649,1.02,139.0,activities/5546079121.gpx.gz,2.0999999046325684,1.5722650289535522,94.0308837890625,,,,,,2021,4,Terca,10.816666666666666
91,291,5204845332,"Apr 27, 2021, 10:15:21 PM",Corrida na UFPE,Run,,2559,6.02,191.0,activities/5546079533.gpx.gz,2.900000095367432,2.3573217391967773,608.7679443359375,,,,,,2021,4,Terca,42.65
92,292,5215526550,"Apr 28, 2021, 11:38:34 PM",Funcional,Workout,,2792,0.0,135.0,activities/5557729455.gpx.gz,0.0,0.0,,,,,,,2021,4,Quarta,46.53333333333333
93,293,5215526866,"Apr 29, 2021, 10:07:01 PM",Caminhada de aquecimento,Walk,,695,1.05,166.0,activities/5557729854.gpx.gz,2.299999952316284,1.5194244384765625,97.31145477294922,,,,,,2021,4,Quinta,11.583333333333334
94,294,5215527266,"Apr 29, 2021, 10:19:14 PM",Corrida pelo Cavouco,Run,,3130,6.6,185.0,activities/5557730208.gpx.gz,2.700000047683716,2.113384485244751,653.313720703125,,,,,,2021,4,Quinta,52.16666666666666
95,295,5232357536,"May 2, 2021, 7:06:00 PM",Caminhada acompanhando Davi na bike,Walk,,2193,1.99,171.0,activities/5575236147.gpx.gz,12.399999618530272,1.6827847957611084,183.75831604003903,,,,,,2021,5,Domingo,36.55
96,296,5248715145,"May 5, 2021, 10:05:07 PM",Caminhada na UFPE,Walk,,3879,5.71,195.0,activities/5592205653.gpx.gz,1.899999976158142,1.4919017553329468,526.2743530273438,,,,,,2021,5,Quarta,64.65
97,297,5254218930,"May 6, 2021, 10:44:54 PM",Caminhada de aquecimento,Walk,,829,1.19,155.0,activities/5597958772.gpx.gz,2.200000047683716,1.4382388591766355,109.87163543701172,,,,,,2021,5,Quinta,13.816666666666666
98,298,5254219021,"May 6, 2021, 10:59:11 PM",Corrida pelo Cavouco,Run,,3012,6.58,191.0,activities/5597958831.gpx.gz,3.700000047683716,2.1845948696136475,658.3451538085938,,,,,,2021,5,Quinta,50.2
99,299,5258996876,"May 7, 2021, 10:16:23 PM",Caminhada na UFPE,Walk,,3918,5.19,155.0,activities/5602984254.gpx.gz,1.7999999523162842,1.4182289838790894,478.1991882324219,,,,,,2021,5,Sexta,65.3
100,300,5281520819,"May 11, 2021, 10:07:40 PM",Caminhada na UFPE,Walk,,3593,5.11,182.0,activities/5626616010.gpx.gz,1.899999976158142,1.423378825187683,471.2786560058594,,,,,,2021,5,Terca,59.88333333333333
101,301,5287296197,"May 12, 2021, 11:51:51 PM",Funcional,Weight Training,,3356,0.0,129.0,activities/5632643286.gpx.gz,0.0,0.0,,,,,,,2021,5,Quarta,55.93333333333333
102,302,5297982975,"May 14, 2021, 10:29:56 PM",Caminhada na UFPE,Walk,,3705,5.67,179.0,activities/5643848059.gpx.gz,2.200000047683716,1.5310931205749512,522.7449951171875,,,,,,2021,5,Sexta,61.75
103,303,5303748515,"May 15, 2021, 9:58:20 PM",Caminhada de aquecimento,Walk,,657,1.0,142.0,activities/5649882516.gpx.gz,1.899999976158142,1.5228310823440552,92.19707489013672,,,,,,2021,5,Sabado,10.95
104,304,5303749442,"May 15, 2021, 10:10:01 PM",Corrida na UFPE,Run,Intervalo 8 x 1 Km (descanso de 1'30''),3795,8.81,185.0,activities/5649883421.gpx.gz,3.299999952316284,2.823702812194824,900.3336791992188,,,,,,2021,5,Sabado,63.25
105,305,5347909698,"May 23, 2021, 4:24:43 PM",Caminhada reposiÃÂ§ÃÂ£o de vitamida D - UFPE,Walk,,3466,5.53,181.0,activities/5695838895.gpx.gz,2.0999999046325684,1.5952106714248655,509.50286865234375,,,,,,2021,5,Domingo,57.766666666666666
106,306,5358381806,"May 25, 2021, 10:39:03 PM",Caminhada na UFPE,Walk,,3221,4.58,173.0,activities/5706742173.gpx.gz,2.0999999046325684,1.5022273063659668,422.6321411132813,,,,,,2021,5,Terca,53.68333333333333
107,307,5374136927,"May 28, 2021, 10:34:05 PM",Caminhada de aquecimento,Walk,,698,1.0,180.0,activities/5723139560.gpx.gz,2.0,1.511578917503357,92.63018798828124,,,,,,2021,5,Sexta,11.633333333333333
108,308,5378329290,"May 28, 2021, 10:46:27 PM",Corrida na UFPE,Run,,454,1.03,177.0,activities/5727509520.gpx.gz,2.799999952316284,2.370574712753296,122.44103240966795,,,,,,2021,5,Sexta,7.566666666666666
109,309,5378330028,"May 28, 2021, 10:54:45 PM",Caminhada de aquecimento,Walk,,713,1.0,155.0,activities/5727510269.gpx.gz,1.7000000476837158,1.4148668050765991,92.96192932128906,,,,,,2021,5,Sexta,11.883333333333333
110,310,5385018747,"May 30, 2021, 4:12:34 PM",Caminhada Cavouco,Walk,,1417,2.04,139.0,activities/5734491430.gpx.gz,2.0,1.4415667057037354,188.23684692382807,,,,,,2021,5,Domingo,23.616666666666667
111,311,5385020328,"May 30, 2021, 4:36:43 PM",Corrida pelo Cavouco,Run,,1660,3.41,182.0,activities/5734493044.gpx.gz,2.5999999046325684,2.530022144317627,368.060302734375,,,,,,2021,5,Domingo,27.666666666666668
112,312,5385020611,"May 30, 2021, 5:05:15 PM",Caminhada reposiÃÂ§ÃÂ£o de vitamida D - Cavouco,Walk,,1066,1.49,144.0,activities/5734493422.gpx.gz,2.299999952316284,1.3982176780700684,137.35105895996094,,,,,,2021,5,Domingo,17.766666666666666
113,313,5397540988,"Jun 1, 2021, 10:07:42 PM",Caminhada na praÃÂ§a do Bom Pastor,Walk,,3663,4.86,189.0,activities/5747558755.gpx.gz,1.7999999523162842,1.327627658843994,448.1395263671875,,,,,,2021,6,Terca,61.05
114,314,5403700268,"Jun 2, 2021, 11:17:34 PM",Funcional,Weight Training,,2477,0.0,143.0,activities/5753950129.gpx.gz,0.0,0.0,,,,,,,2021,6,Quarta,41.28333333333333
115,315,5425281709,"Jun 6, 2021, 3:41:44 PM",Caminhada da vitamina D,Walk,,2063,3.0,183.0,activities/5776569748.gpx.gz,2.0,1.4902777671813965,276.85845947265625,,,,,,2021,6,Domingo,34.38333333333333
116,316,5425284236,"Jun 6, 2021, 4:16:50 PM",Corrida pelo Cavouco,Run,,1928,4.37,180.0,activities/5776572329.gpx.gz,3.299999952316284,2.5945961475372314,449.6600341796875,,,,,,2021,6,Domingo,32.13333333333333
117,317,5437752219,"Jun 8, 2021, 10:11:10 PM",Caminhada no parque Macaxeira,Walk,,2947,4.44,170.0,activities/5789581823.gpx.gz,2.0,1.5094332695007324,409.915283203125,,,,,,2021,6,Terca,49.11666666666667
