,Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time.1,Moving Time,Distance.1,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate.1,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort.1,Commute.1,Total Weight Lifted,From Upload,Grade Adjusted Distance,Recovery,With Pet,Competition,Long Run,For a Cause,data_ano,data_mes,dia_semana,tempo_min
211,4646238106,"Jan 18, 2021, 10:28:37 PM",Funcional,Workout,,3183,0.0,154.0,11.0,False,,,activities/4961996347.gpx.gz,,,3183.0,3183.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,88.0,44.04906463623047,,111.53157043457033,,,,,,11.0,0.0,,1.0,,,,,,,2021,1,Segunda,53.05
212,4649625110,"Jan 19, 2021, 10:52:34 PM",Caminhada de aquecimento,Walk,,1182,2.01,173.0,31.0,False,,,activities/4965488862.gpx.gz,,,1182.0,1182.0,2010.5,2.0999999046325684,1.7009305953979492,23.299999237060547,10.100000381469728,18.299999237060547,36.79999923706055,21.5,0.6565530896186829,,,62.0,49.53130340576172,,154.50592041015625,,,185.26959228515625,,,31.0,0.0,,1.0,,,,,,,2021,1,Terca,19.7
213,4649625434,"Jan 19, 2021, 11:13:13 PM",Corrida na UFPE,Run,,1910,5.02,186.0,87.0,False,,,activities/4965489195.gpx.gz,,,1910.0,1910.0,5024.2001953125,3.400000095367432,2.6304712295532227,91.3000030517578,102.4000015258789,1.600000023841858,54.79999923706055,31.899999618530277,-0.2209306955337524,,,94.0,86.15287780761719,,166.22512817382812,,,500.4720764160156,,,87.0,0.0,,1.0,5431.0,,,,,,2021,1,Terca,31.833333333333332
214,4658029769,"Jan 20, 2021, 11:27:21 PM",Funcional,Workout,,2089,0.0,145.0,7.0,False,,,activities/4974238668.gpx.gz,,,2089.0,2089.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,89.0,30.726219177246094,,109.13690948486328,,,,,,7.0,0.0,,1.0,,,,,,,2021,1,Quarta,34.81666666666667
215,4660004076,"Jan 21, 2021, 10:35:18 PM",Caminhada de aquecimento,Walk,,1819,3.01,151.0,10.0,False,,,activities/4976274586.gpx.gz,,,1819.0,1819.0,3014.300048828125,2.5999999046325684,1.6571192741394043,43.20000076293945,89.0,-32.099998474121094,43.70000076293945,48.70000076293945,-1.5194240808486938,,,62.0,48.04343032836914,,122.11874389648438,,,277.770751953125,,,10.0,0.0,,1.0,,,,,,,2021,1,Quinta,30.316666666666666
216,4660004790,"Jan 21, 2021, 11:06:12 PM",Corrida na UFPE,Run,,1577,4.01,180.0,58.0,False,,,activities/4976275293.gpx.gz,,,1577.0,1571.0,4017.89990234375,3.0,2.5575430393218994,73.0999984741211,43.59999847412109,11.800000190734863,54.29999923706055,47.09999847412109,0.7342143654823303,,,92.0,87.23870086669922,,160.1680450439453,,,402.110107421875,,,58.0,0.0,,1.0,4363.60009765625,,,,,,2021,1,Quinta,26.283333333333335
217,4676584432,"Jan 24, 2021, 11:56:58 AM",Trilha das Nascentes de Aldeia,Hike,Trilha das Nascentes de Aldeia realizada com o grupo Trilha Eco Verdejante,12662,5.22,188.0,42.0,False,,,activities/4993564575.gpx.gz,,,12662.0,5493.0,5223.7998046875,2.299999952316284,0.9509921669960022,358.5,477.5,-28.399999618530277,254.3000030517578,50.0,-2.2780351638793945,,,87.0,54.28582000732422,,122.34334564208984,,,481.3783874511719,,,42.0,0.0,,1.0,,,,,,,2021,1,Domingo,211.03333333333333
218,4686978666,"Jan 26, 2021, 10:22:59 PM",Caminhada de aquecimento,Walk,,644,1.0,162.0,5.0,False,,,activities/5004360352.gpx.gz,,,644.0,644.0,1006.4000244140624,1.7999999523162842,1.5627329349517822,24.0,3.5999999046325684,11.399999618530272,33.0,23.0,2.027027130126953,,,65.0,52.02950286865234,,134.8245391845703,,,92.7407684326172,,,5.0,0.0,,1.0,,,,,,,2021,1,Terca,10.733333333333333
219,4686979339,"Jan 26, 2021, 10:35:03 PM",Corrida na UFPE,Run,,2628,6.02,190.0,113.0,False,,,activities/5004360974.gpx.gz,,,2628.0,2621.0,6021.7001953125,2.799999952316284,2.297481775283813,110.9000015258789,104.9000015258789,11.100000381469728,53.59999847412109,37.70000076293945,0.0996396392583847,,,91.0,85.66183471679688,,166.1003875732422,,,601.3497924804688,,,113.0,0.0,,1.0,6525.7001953125,,,,,,2021,1,Terca,43.8
220,4697513092,"Jan 27, 2021, 11:03:55 PM",Funcional,Workout,,2306,0.0,128.0,5.0,False,,,activities/5015305451.gpx.gz,,,2306.0,2306.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,89.0,82.56981658935547,,95.7012176513672,,,0.0,,,5.0,0.0,,1.0,,,,,,,2021,1,Quarta,38.43333333333333
221,4697513706,"Jan 28, 2021, 9:53:34 PM",Caminhada de aquecimento,Walk,,754,1.22,152.0,4.0,False,,,activities/5015306095.gpx.gz,,,754.0,754.0,1220.4000244140625,2.0,1.6185675859451294,22.600000381469727,9.5,11.899999618530272,29.600000381469727,21.600000381469727,1.0734184980392456,,,64.0,51.74103546142578,,124.58565521240234,,,112.4610824584961,,,4.0,0.0,,1.0,,,,,,,2021,1,Quinta,12.566666666666666
222,4697514386,"Jan 28, 2021, 10:06:49 PM",Corrida na UFPE,Run,,2550,6.01,185.0,100.0,False,,,activities/5015306706.gpx.gz,,,2550.0,2550.0,6016.10009765625,2.700000047683716,2.359254837036133,90.0999984741211,72.69999694824219,16.100000381469727,49.0,38.29999923706055,0.2892239093780517,,,90.0,85.40211486816406,,162.34130859375,,,588.5868530273438,,,100.0,0.0,,1.0,6387.2001953125,,,,,,2021,1,Quinta,42.5
223,4724987540,"Feb 1, 2021, 10:49:43 PM",Funcional,Workout,,3052,0.0,152.0,9.0,False,,,activities/5043915174.gpx.gz,,,3052.0,3052.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,88.0,16.818391799926758,,107.80570220947266,,,,,,9.0,0.0,,1.0,,,,,,,2021,2,Segunda,50.86666666666667
224,4724988018,"Feb 2, 2021, 10:36:23 PM",Caminhada de aquecimento,Walk,,795,1.24,167.0,17.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/5043915722.gpx.gz,,,795.0,795.0,1240.699951171875,2.0,1.560628890991211,24.0,53.0,12.699999809265137,65.69999694824219,27.0,-2.337390184402466,,,66.0,58.12846374511719,,151.15365600585938,,,114.33174896240234,,,17.0,0.0,,1.0,,,,,,,2021,2,Terca,13.25
225,4724988643,"Feb 2, 2021, 10:50:09 PM",Corrida na UFPE,Run,,2630,6.01,184.0,98.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/5043916272.gpx.gz,,,2630.0,2609.0,6017.7001953125,3.0999999046325684,2.30651593208313,92.0999984741211,70.4000015258789,21.5,58.70000076293945,43.09999847412109,0.3606028854846954,,,90.0,83.96894073486328,,163.04026794433594,,,593.9777221679688,,,98.0,0.0,,1.0,6445.7001953125,,,,,,2021,2,Terca,43.833333333333336
226,4737854205,"Feb 4, 2021, 10:31:41 PM",Pedalada na UFPE,Ride,,4525,18.77,181.0,105.0,False,,,activities/5057231309.gpx.gz,,,4525.0,4525.0,18774.099609375,5.400000095367432,4.148972511291504,67.0999984741211,91.8000030517578,5.900000095367432,65.69999694824219,29.200000762939453,-0.1315642297267913,,,,,,149.33790588378906,,41.0234260559082,206.9784393310547,,,105.0,0.0,,1.0,,,,,,,2021,2,Quinta,75.41666666666667
227,4741098272,"Feb 5, 2021, 11:06:15 PM",Funcional,Workout,,3246,0.0,141.0,10.0,False,,,activities/5060591886.gpx.gz,,,3246.0,3246.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,73.0,17.499317169189453,,110.9044952392578,,,,,,10.0,0.0,,1.0,,,,,,,2021,2,Sexta,54.1
228,4747249063,"Feb 6, 2021, 7:56:23 PM",Caminhada acompanhando Davi na bike,Walk,,3726,3.09,180.0,49.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/5067002855.gpx.gz,,,3726.0,2494.0,3090.199951171875,2.700000047683716,1.239053726196289,108.0999984741211,117.1999969482422,-17.600000381469727,50.0,46.79999923706055,-0.2944793105125427,,,74.0,55.130836486816406,,143.6243896484375,,,284.7650146484375,,,49.0,0.0,,1.0,,,,,,,2021,2,Sabado,62.1
229,4763253647,"Feb 8, 2021, 11:18:55 PM",Funcional,Workout,,1800,0.0,147.0,5.0,False,,,activities/5083592095.gpx.gz,,,1800.0,1800.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,61.0,11.270142555236816,,108.39221954345705,,,,,,5.0,0.0,,1.0,,,,,,,2021,2,Segunda,30.0
230,4763254038,"Feb 9, 2021, 10:22:28 PM",Caminhada na UFPE,Walk,,3215,5.02,185.0,34.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/5083592493.gpx.gz,,,3215.0,3173.0,5022.5,14.100000381469728,1.582886815071106,103.6999969482422,124.0999984741211,5.199999809265137,55.79999923706055,48.0,-0.4061722159385681,,,66.0,49.91522216796875,,134.93917846679688,,,462.8283996582031,,,34.0,0.0,,1.0,,,,,,,2021,2,Terca,53.583333333333336
231,4776334032,"Feb 11, 2021, 10:14:08 PM",Caminhada na UFPE,Walk,,3357,5.13,184.0,83.0,False,,ASICS Asics Gel Pulse 11 Masculino Pulse 11,activities/5097156221.gpx.gz,,,3357.0,3357.0,5138.5,1.899999976158142,1.5306822061538696,94.3000030517578,107.5999984741211,6.099999904632568,49.0,46.09999847412109,-0.2588303983211517,,,66.0,50.96673583984375,,153.6334991455078,,,473.5179138183594,,,83.0,0.0,,1.0,,,,,,,2021,2,Quinta,55.95
